Metagenome sample,Phylum,Class,count
D0270A_S56,Cercozoa,Cercomonadida,4.04498017959712e-05
D0270A_S56,Cercozoa,Chlorarachniophyceae,0.00018606908826146752
D0270A_S56,Cercozoa,Glissomonadida,3.235984143677696e-05
D0270A_S56,Cercozoa,Imbricatea,0.00016988916754307905
D0270A_S56,Cercozoa,Thecofilosea,8.08996035919424e-06
D0270A_S56,Cercozoa,unknown,8.08996035919424e-06
D0270A_S56,Chaetognatha,Sagittoidea,8.08996035919424e-06
D0270A_S56,Chlorophyta,Chlorodendrophyceae,0.00021842892969824447
D0270A_S56,Chlorophyta,Chlorophyceae,0.011253134859639188
D0270A_S56,Chlorophyta,Chloropicophyceae,0.000978885203462503
D0270A_S56,Chlorophyta,Mamiellophyceae,0.01726397540652051
D0270A_S56,Chlorophyta,Nephroselmidophyceae,0.00030741849364938114
D0270A_S56,Chlorophyta,Palmophyllophyceae,4.853976215516544e-05
D0270A_S56,Chlorophyta,Pedinophyceae,9.707952431033088e-05
D0270A_S56,Chlorophyta,Picocystophyceae,4.853976215516544e-05
D0270A_S56,Chlorophyta,Pyramimonadophyceae,0.0006310169080171507
D0270A_S56,Chlorophyta,Trebouxiophyceae,0.006609497613461694
D0270A_S56,Chlorophyta,Ulvophyceae,0.0015856322304020711
D0270A_S56,Chlorophyta,unknown,0.0017069816357899847
D0270A_S56,Choanoflagellata,Choanoflagellata,0.0013429334196262438
D0270A_S56,Chordata,Actinopteri,0.02070220855917806
D0270A_S56,Chordata,Amphibia,0.0028072162446404012
D0270A_S56,Chordata,Appendicularia,0.0006229269476579564
D0270A_S56,Chordata,Ascidiacea,0.0006876466305315104
D0270A_S56,Chordata,Aves,0.007968610953806327
D0270A_S56,Chordata,Ceratodontiformes,0.00012943936574710783
D0270A_S56,Chordata,Chondrichthyes,0.0012215840142383303
D0270A_S56,Chordata,Cladistia,0.00021033896933905023
D0270A_S56,Chordata,Coelacanthiformes,0.00017797912790227328
D0270A_S56,Chordata,Crocodylia,0.0005339373837068199
D0270A_S56,Chordata,Hyperoartia,0.00017797912790227328
D0270A_S56,Chordata,Lepidosauria,0.002192379257341639
D0270A_S56,Chordata,Leptocardii,0.0008656257584337836
D0270A_S56,Chordata,Mammalia,0.018081061402799126
D0270A_S56,Chordata,Testudines,0.0012215840142383303
D0270A_S56,Chordata,unknown,0.0002831486125717984
D0270A_S56,Chrysophyceae,Chrysophyceae,0.00048539762155165437
D0270A_S56,Chytridiomycota,Chytridiomycetes,0.0025159776717094086
D0270A_S56,Chytridiomycota,Monoblepharidomycetes,0.000202249008979856
D0270A_S56,Chytridiomycota,Neocallimastigomycetes,0.0007604562737642585
D0270A_S56,Ciliophora,Armophorea,3.235984143677696e-05
D0270A_S56,Ciliophora,Colpodea,1.617992071838848e-05
D0270A_S56,Ciliophora,Heterotrichea,0.001043604886336057
D0270A_S56,Ciliophora,Litostomatea,7.280964323274815e-05
D0270A_S56,Ciliophora,Oligohymenophorea,0.009594692986004369
D0270A_S56,Ciliophora,Phyllopharyngea,5.662972251435968e-05
D0270A_S56,Ciliophora,Spirotrichea,0.0037213817652293505
D0270A_S56,Ciliophora,unknown,4.853976215516544e-05
D0270A_S56,Cnidaria,Anthozoa,0.010039640805760051
D0270A_S56,Cnidaria,Hydrozoa,0.0007200064719682874
D0270A_S56,Cnidaria,Myxozoa,0.0002265188900574387
D0270A_S56,Cnidaria,Scyphozoa,0.000202249008979856
D0270A_S56,Cryptomycota,unknown,0.0002669686918534099
D0270A_S56,Cryptophyceae,Cryptophyceae,0.015791602621147156
D0270A_S56,Ctenophora,Tentaculata,8.08996035919424e-06
D0270A_S56,Dictyochophyceae,Dictyochophyceae,0.001116414529568805
D0270A_S56,Dinophyceae,Dinophyceae,0.05599870560634253
D0270A_S56,Discosea,Flabellinia,4.04498017959712e-05
D0270A_S56,Discosea,Longamoebia,0.00042067793867810047
D0270A_S56,Discosea,Stygamoebida,1.617992071838848e-05
D0270A_S56,Echinodermata,Asteroidea,0.0010516948466952512
D0270A_S56,Echinodermata,Crinoidea,0.00025887873149421566
D0270A_S56,Echinodermata,Echinoidea,0.0006876466305315104
D0270A_S56,Echinodermata,Holothuroidea,0.00038022813688212925
D0270A_S56,Endomyxa,Phytomyxea,0.0005905671062211795
D0270A_S56,Endomyxa,Vampyrellida,8.08996035919424e-06
D0270A_S56,Euglenozoa,Diplonemea,3.235984143677696e-05
D0270A_S56,Euglenozoa,Euglenida,0.0005096675026292372
D0270A_S56,Euglenozoa,Kinetoplastea,0.005735781894668716
D0270A_S56,Eustigmatophyceae,Eustigmatophyceae,0.0046355472858183
D0270A_S56,Evosea,Eumycetozoa,0.0020467599708761425
D0270A_S56,Evosea,Mastigamoebida,0.000606747026939568
D0270A_S56,Evosea,Pelobiontida,6.471968287355392e-05
D0270A_S56,Evosea,Variosea,0.00024269881077582719
D0270A_S56,Filasterea,Filasterea,0.00048539762155165437
D0270A_S56,Foraminifera,Astrorhizida,8.08996035919424e-06
D0270A_S56,Foraminifera,Miliolida,2.426988107758272e-05
D0270A_S56,Foraminifera,unknown,0.00035595825580454657
D0270A_S56,Fornicata,Diplomonadida,0.00042876789903729473
D0270A_S56,Fornicata,unknown,0.00027505865221260414
D0270A_S56,Gastrotricha,Macrodasyida,8.08996035919424e-06
D0270A_S56,Glaucocystophyceae,Glaucocystophyceae,0.0003883180972413235
D0270A_S56,Haptophyta,Coccolithales,0.0001456192864654963
D0270A_S56,Haptophyta,Coccosphaerales,8.08996035919424e-06
D0270A_S56,Haptophyta,Isochrysidales,0.00648814820807378
D0270A_S56,Haptophyta,Pavlovales,0.0010840546881320282
D0270A_S56,Haptophyta,Phaeocystales,0.005671062211795162
D0270A_S56,Haptophyta,Prymnesiales,0.0029123857293099262
D0270A_S56,Haptophyta,Syracosphaerales,8.08996035919424e-06
D0270A_S56,Haptophyta,Zygodiscales,8.08996035919424e-06
D0270A_S56,Haptophyta,unknown,0.0009384354016665318
D0270A_S56,Hemichordata,Enteropneusta,0.0002912385729309926
D0270A_S56,Hemichordata,unknown,8.08996035919424e-06
D0270A_S56,Heterolobosea,unknown,0.0011487743710055821
D0270A_S56,Ichthyosporea,Ichthyosporea,0.0007119165116090931
D0270A_S56,Microsporidia,unknown,0.001375293261063021
D0270A_S56,Mollusca,Bivalvia,0.004093519941752285
D0270A_S56,Mollusca,Cephalopoda,0.0008818056791521722
D0270A_S56,Mollusca,Gastropoda,0.0049834155812636515
D0270A_S56,Mollusca,Polyplacophora,8.08996035919424e-06
D0270A_S56,Mucoromycota,Endogonomycetes,0.0004530377801148774
D0270A_S56,Mucoromycota,Glomeromycetes,0.003430143192298358
D0270A_S56,Mucoromycota,Mortierellomycetes,0.008073780438475852
D0270A_S56,Mucoromycota,Mucoromycetes,0.013809562333144568
D0270A_S56,Mucoromycota,Umbelopsidomycetes,0.0003235984143677696
D0270A_S56,Nebulidia,Nebulidea,4.853976215516544e-05
D0270A_S56,Nematoda,Chromadorea,0.00963514278780034
D0270A_S56,Nematoda,Enoplea,0.0014238330232181863
D0270A_S56,Nemertea,Pilidiophora,8.08996035919424e-06
D0270A_S56,Olisthodiscophyceae,Olisthodiscophyceae,7.280964323274815e-05
D0270A_S56,Olpidiomycota,Olpidiomycetes,0.00018606908826146752
D0270A_S56,Oomycota,Albuginales,0.001658441873634819
D0270A_S56,Oomycota,Anisolpidiales,8.08996035919424e-06
D0270A_S56,Oomycota,Lagenidiales,0.0002265188900574387
D0270A_S56,Oomycota,Leptomitales,1.617992071838848e-05
D0270A_S56,Oomycota,Myzocytiopsidales,3.235984143677696e-05
D0270A_S56,Oomycota,Peronosporales,0.03451177089232263
D0270A_S56,Oomycota,Pythiales,0.005557802766766443
D0270A_S56,Oomycota,Rhipidiales,8.08996035919424e-06
D0270A_S56,Oomycota,Saprolegniales,0.019132756249494377
D0270A_S56,Oomycota,unknown,8.898956395113664e-05
D0270A_S56,Orthonectida,unknown,9.707952431033088e-05
D0270A_S56,Parabasalia,Trichomonadida,2.426988107758272e-05
D0270A_S56,Parabasalia,Tritrichomonadida,0.00021033896933905023
D0270A_S56,Pelagophyceae,Pelagophyceae,0.004125879783189062
D0270A_S56,Perkinsozoa,Perkinsida,0.004651727206536688
D0270A_S56,Phaeophyceae,Phaeophyceae,0.008607717822182672
D0270A_S56,Phaeosacciophyceae,Phaeosacciophyceae,2.426988107758272e-05
D0270A_S56,Phaeothamniophyceae,Phaeothamniophyceae,4.853976215516544e-05
D0270A_S56,Picozoa,unknown,8.08996035919424e-05
D0270A_S56,Pinguiophyceae,Pinguiophyceae,8.08996035919424e-06
D0270A_S56,Placozoa,Uniplacotomia,0.0008170859962786183
D0270A_S56,Placozoa,unknown,8.08996035919424e-06
D0270A_S56,Platyhelminthes,Cestoda,0.001415743062858992
D0270A_S56,Platyhelminthes,Monogenea,0.00019415904862066176
D0270A_S56,Platyhelminthes,Rhabditophora,0.0002912385729309926
D0270A_S56,Platyhelminthes,Trematoda,0.002087209772672114
D0270A_S56,Polycystinea,Polycystinea,4.04498017959712e-05
D0270A_S56,Porifera,Calcarea,2.426988107758272e-05
D0270A_S56,Porifera,Demospongiae,0.0008818056791521722
D0270A_S56,Porifera,Hexactinellida,1.617992071838848e-05
D0270A_S56,Porifera,Homoscleromorpha,9.707952431033088e-05
D0270A_S56,Prasinodermophyta,Prasinodermophyceae,2.426988107758272e-05
D0270A_S56,Preaxostyla,Oxymonadida,0.00013752932610630207
D0270A_S56,Priapulida,Priapulimorpha,0.0007685462341234528
D0270A_S56,Raphidophyceae,Raphidophyceae,0.002095299733031308
D0270A_S56,Rhodophyta,Bangiophyceae,0.005040045303778011
D0270A_S56,Rhodophyta,Compsopogonophyceae,0.0017393414772267615
D0270A_S56,Rhodophyta,Florideophyceae,0.009724132351751477
D0270A_S56,Rhodophyta,Rhodellophyceae,0.0002265188900574387
D0270A_S56,Rhodophyta,Stylonematophyceae,0.0004611277404740717
D0270A_S56,Rhodophyta,unknown,3.235984143677696e-05
D0270A_S56,Rotifera,Eurotatoria,0.01043604886336057
D0270A_S56,Streptophyta,Andreaeopsida,3.235984143677696e-05
D0270A_S56,Streptophyta,Anthocerotopsida,3.235984143677696e-05
D0270A_S56,Streptophyta,Bryopsida,0.0024674379095542434
D0270A_S56,Streptophyta,Charophyceae,0.0010355149259768626
D0270A_S56,Streptophyta,Chlorokybophyceae,9.707952431033088e-05
D0270A_S56,Streptophyta,Coleochaetophyceae,0.00021842892969824447
D0270A_S56,Streptophyta,Cycadopsida,4.04498017959712e-05
D0270A_S56,Streptophyta,Gnetopsida,0.00013752932610630207
D0270A_S56,Streptophyta,Haplomitriopsida,3.235984143677696e-05
D0270A_S56,Streptophyta,Jungermanniopsida,0.0004530377801148774
D0270A_S56,Streptophyta,Klebsormidiophyceae,0.0006148369872987623
D0270A_S56,Streptophyta,Leiosporocerotopsida,8.08996035919424e-06
D0270A_S56,Streptophyta,Lycopodiopsida,0.0011245044899279993
D0270A_S56,Streptophyta,Magnoliopsida,0.07819755683197152
D0270A_S56,Streptophyta,Marchantiopsida,0.0020386700105169487
D0270A_S56,Streptophyta,Mesostigmatophyceae,0.0001456192864654963
D0270A_S56,Streptophyta,Pinopsida,0.0006471968287355392
D0270A_S56,Streptophyta,Polypodiopsida,0.0006310169080171507
D0270A_S56,Streptophyta,Polytrichopsida,5.662972251435968e-05
D0270A_S56,Streptophyta,Sphagnopsida,0.00010516948466952512
D0270A_S56,Streptophyta,Tetraphidopsida,3.235984143677696e-05
D0270A_S56,Streptophyta,Zygnemophyceae,0.0004530377801148774
D0270A_S56,Streptophyta,unknown,6.471968287355392e-05
D0270A_S56,Synurophyceae,Synurophyceae,0.0009141655205889491
D0270A_S56,Tardigrada,Eutardigrada,0.00025887873149421566
D0270A_S56,Tardigrada,Heterotardigrada,1.617992071838848e-05
D0270A_S56,Tubulinea,Echinamoebida,1.617992071838848e-05
D0270A_S56,Tubulinea,Elardia,3.235984143677696e-05
D0270A_S56,Xanthophyceae,Xanthophyceae,0.0026858668392524877
D0270A_S56,Xenacoelomorpha,Acoela,8.08996035919424e-06
D0270A_S56,Xenacoelomorpha,Nemertodermatida,8.08996035919424e-06
D0270A_S56,Xenacoelomorpha,unknown,4.853976215516544e-05
D0270A_S56,Zoopagomycota,Basidiobolomycetes,0.0005177574629884313
D0270A_S56,Zoopagomycota,Dimargaritomycetes,0.00010516948466952512
D0270A_S56,Zoopagomycota,Entomophthoromycetes,0.0005015775422700429
D0270A_S56,Zoopagomycota,Harpellomycetes,0.0008818056791521722
D0270A_S56,Zoopagomycota,Kickxellomycetes,0.000202249008979856
D0270A_S56,Zoopagomycota,Zoopagomycetes,0.00037213817652293504
D0270A_S56,unknown,Apusomonadida,0.0003883180972413235
D0270A_S56,unknown,Colponemida,2.426988107758272e-05
D0270A_S56,unknown,Jakobida,0.0007119165116090931
D0270A_S56,unknown,Malawimonadida,4.853976215516544e-05
D0270A_S56,unknown,Rotosphaerida,0.00013752932610630207
D0270A_S56,unknown,Sticholonchida,2.426988107758272e-05
D0270A_S56,unknown,Telonemida,7.280964323274815e-05
D0270A_S56,unknown,Tsukubamonadida,1.617992071838848e-05
D0270A_S56,unknown,unknown,0.004085429981393092
D0187A_S50,Acantharea,Acantharea,1.1143582271674964e-05
D0187A_S50,Acanthocephala,Palaeacanthocephala,5.571791135837482e-06
D0187A_S50,Annelida,Clitellata,0.0002535164966806054
D0187A_S50,Annelida,Myzostomida,2.785895567918741e-06
D0187A_S50,Annelida,Polychaeta,0.0008023379235605974
D0187A_S50,Annelida,Sipuncula,1.1143582271674964e-05
D0187A_S50,Apicomplexa,Aconoidasida,0.0010920710626241466
D0187A_S50,Apicomplexa,Conoidasida,0.0014235926352064766
D0187A_S50,Arthropoda,Arachnida,0.01285690804594499
D0187A_S50,Arthropoda,Branchiopoda,0.003312429830255383
D0187A_S50,Arthropoda,Cephalocarida,2.785895567918741e-06
D0187A_S50,Arthropoda,Chilopoda,7.243328476588726e-05
D0187A_S50,Arthropoda,Collembola,0.0024265150396572234
D0187A_S50,Arthropoda,Diplopoda,7.243328476588726e-05
D0187A_S50,Arthropoda,Diplura,2.507306011126867e-05
D0187A_S50,Arthropoda,Hexanauplia,0.056375382712403645
D0187A_S50,Arthropoda,Ichthyostraca,1.6715373407512445e-05
D0187A_S50,Arthropoda,Insecta,0.08782814367420623
D0187A_S50,Arthropoda,Malacostraca,0.013706606194160205
D0187A_S50,Arthropoda,Merostomata,0.0012230081543163273
D0187A_S50,Arthropoda,Mystacocarida,8.357686703756223e-06
D0187A_S50,Arthropoda,Ostracoda,0.0029446916152901094
D0187A_S50,Arthropoda,Pauropoda,1.3929477839593706e-05
D0187A_S50,Arthropoda,Protura,2.785895567918741e-06
D0187A_S50,Arthropoda,Pycnogonida,0.0042568484277798364
D0187A_S50,Arthropoda,Remipedia,3.621664238294363e-05
D0187A_S50,Arthropoda,Symphyla,1.6715373407512445e-05
D0187A_S50,Arthropoda,Thecostraca,0.0038333923014561874
D0187A_S50,Arthropoda,unknown,4.73602246546186e-05
D0187A_S50,Ascomycota,Arthoniomycetes,3.621664238294363e-05
D0187A_S50,Ascomycota,Dothideomycetes,0.0047889544812523156
D0187A_S50,Ascomycota,Eurotiomycetes,0.004215059994261055
D0187A_S50,Ascomycota,Geoglossomycetes,9.193455374131846e-05
D0187A_S50,Ascomycota,Lecanoromycetes,0.0004039548573482174
D0187A_S50,Ascomycota,Leotiomycetes,0.06294173856598811
D0187A_S50,Ascomycota,Lichinomycetes,2.785895567918741e-06
D0187A_S50,Ascomycota,Neolectomycetes,1.1143582271674964e-05
D0187A_S50,Ascomycota,Orbiliomycetes,0.00022844343656933677
D0187A_S50,Ascomycota,Pezizomycetes,0.00039838306621237996
D0187A_S50,Ascomycota,Pneumocystomycetes,0.00013650888282801832
D0187A_S50,Ascomycota,Saccharomycetes,0.0021451395872974306
D0187A_S50,Ascomycota,Schizosaccharomycetes,8.079097146964349e-05
D0187A_S50,Ascomycota,Sordariomycetes,0.006120612562717474
D0187A_S50,Ascomycota,Taphrinomycetes,2.785895567918741e-05
D0187A_S50,Ascomycota,Xylonomycetes,2.507306011126867e-05
D0187A_S50,Ascomycota,unknown,9.750634487715594e-05
D0187A_S50,Aurearenophyceae,Aurearenophyceae,2.228716454334993e-05
D0187A_S50,Bacillariophyta,Bacillariophyceae,0.17811066134374887
D0187A_S50,Bacillariophyta,Coscinodiscophyceae,0.23106775019431622
D0187A_S50,Bacillariophyta,Fragilariophyceae,0.018489988884276685
D0187A_S50,Bacillariophyta,Mediophyceae,0.06774462252508003
D0187A_S50,Bacillariophyta,unknown,0.0027775378812149847
D0187A_S50,Basidiomycota,Agaricomycetes,0.003721956478739438
D0187A_S50,Basidiomycota,Dacrymycetes,7.5219180333806e-05
D0187A_S50,Basidiomycota,Exobasidiomycetes,0.0002590882878164429
D0187A_S50,Basidiomycota,Malasseziomycetes,5.571791135837482e-05
D0187A_S50,Basidiomycota,Microbotryomycetes,0.00017272552521096194
D0187A_S50,Basidiomycota,Mixiomycetes,2.507306011126867e-05
D0187A_S50,Basidiomycota,Pucciniomycetes,0.00016158194293928698
D0187A_S50,Basidiomycota,Tremellomycetes,0.0005822521736950168
D0187A_S50,Basidiomycota,Ustilaginomycetes,0.0004290279174594861
D0187A_S50,Basidiomycota,Wallemiomycetes,0.00010586403158091216
D0187A_S50,Basidiomycota,unknown,2.785895567918741e-06
D0187A_S50,Bigyra,Bigyra,0.0011310736005750088
D0187A_S50,Blastocladiomycota,Blastocladiomycetes,0.0001838691074826369
D0187A_S50,Bolidophyceae,Bolidophyceae,0.0015461720401949012
D0187A_S50,Brachiopoda,Lingulata,0.0005933957559666918
D0187A_S50,Brachiopoda,Rhynchonellata,2.785895567918741e-06
D0187A_S50,Breviatea,Breviatea,2.785895567918741e-06
D0187A_S50,Bryozoa,Gymnolaemata,0.0002172998542976618
D0187A_S50,Bryozoa,Stenolaemata,5.571791135837482e-06
D0187A_S50,Centroplasthelida,Centroplasthelida,1.3929477839593706e-05
D0187A_S50,Cercozoa,Cercomonadida,5.571791135837482e-05
D0187A_S50,Cercozoa,Chlorarachniophyceae,3.9002537950862374e-05
D0187A_S50,Cercozoa,Glissomonadida,5.571791135837482e-06
D0187A_S50,Cercozoa,Imbricatea,0.0001643678385072057
D0187A_S50,Cercozoa,Thecofilosea,8.357686703756223e-06
D0187A_S50,Cercozoa,unknown,1.6715373407512445e-05
D0187A_S50,Chaetognatha,Sagittoidea,5.571791135837482e-06
D0187A_S50,Chlorophyta,Chlorodendrophyceae,8.079097146964349e-05
D0187A_S50,Chlorophyta,Chlorophyceae,0.002785895567918741
D0187A_S50,Chlorophyta,Chloropicophyceae,0.0003538087371256801
D0187A_S50,Chlorophyta,Mamiellophyceae,0.0015015977111082013
D0187A_S50,Chlorophyta,Nephroselmidophyceae,8.357686703756223e-05
D0187A_S50,Chlorophyta,Palmophyllophyceae,3.064485124710615e-05
D0187A_S50,Chlorophyta,Pedinophyceae,3.343074681502489e-05
D0187A_S50,Chlorophyta,Picocystophyceae,4.457432908669986e-05
D0187A_S50,Chlorophyta,Pyramimonadophyceae,0.00011979350942050586
D0187A_S50,Chlorophyta,Trebouxiophyceae,0.00230114973910088
D0187A_S50,Chlorophyta,Ulvophyceae,0.0008552699393510535
D0187A_S50,Chlorophyta,unknown,0.0017133257742700256
D0187A_S50,Choanoflagellata,Choanoflagellata,0.00033152157258233017
D0187A_S50,Chordata,Actinopteri,0.014241498143200604
D0187A_S50,Chordata,Amphibia,0.0019389833152714437
D0187A_S50,Chordata,Appendicularia,0.0034907271466021825
D0187A_S50,Chordata,Ascidiacea,0.0005571791135837482
D0187A_S50,Chordata,Aves,0.005087045307019621
D0187A_S50,Chordata,Ceratodontiformes,7.800507590172475e-05
D0187A_S50,Chordata,Chondrichthyes,0.0008357686703756223
D0187A_S50,Chordata,Cladistia,0.00026187418338436167
D0187A_S50,Chordata,Coelacanthiformes,0.00018665500305055564
D0187A_S50,Chordata,Crocodylia,0.00020615627202598684
D0187A_S50,Chordata,Hyperoartia,0.00017272552521096194
D0187A_S50,Chordata,Lepidosauria,0.0014040913662310454
D0187A_S50,Chordata,Leptocardii,0.0008691994171906472
D0187A_S50,Chordata,Mammalia,0.009856498519296505
D0187A_S50,Chordata,Myxini,2.785895567918741e-06
D0187A_S50,Chordata,Testudines,0.0007772648634493287
D0187A_S50,Chordata,unknown,0.00013372298726009956
D0187A_S50,Chrysomerophyceae,Chrysomerophyceae,2.785895567918741e-06
D0187A_S50,Chrysophyceae,Chrysophyceae,0.00014486656953177453
D0187A_S50,Chytridiomycota,Chytridiomycetes,0.0007438341166343039
D0187A_S50,Chytridiomycota,Monoblepharidomycetes,5.014612022253734e-05
D0187A_S50,Chytridiomycota,Neocallimastigomycetes,0.0002033703764580681
D0187A_S50,Ciliophora,Armophorea,1.1143582271674964e-05
D0187A_S50,Ciliophora,Heterotrichea,0.0006714008318684165
D0187A_S50,Ciliophora,Litostomatea,2.507306011126867e-05
D0187A_S50,Ciliophora,Nassophorea,8.357686703756223e-06
D0187A_S50,Ciliophora,Oligohymenophorea,0.004095266484840549
D0187A_S50,Ciliophora,Prostomatea,2.785895567918741e-06
D0187A_S50,Ciliophora,Spirotrichea,0.002741321238832041
D0187A_S50,Ciliophora,unknown,2.785895567918741e-06
D0187A_S50,Cnidaria,Anthozoa,0.0048669595571540405
D0187A_S50,Cnidaria,Cubozoa,5.571791135837482e-06
D0187A_S50,Cnidaria,Hydrozoa,0.00026466007895228037
D0187A_S50,Cnidaria,Myxozoa,4.457432908669986e-05
D0187A_S50,Cnidaria,Scyphozoa,8.357686703756223e-06
D0187A_S50,Cnidaria,Staurozoa,2.785895567918741e-06
D0187A_S50,Cryptomycota,unknown,7.800507590172475e-05
D0187A_S50,Cryptophyceae,Cryptophyceae,0.0037916038679374066
D0187A_S50,Dictyochophyceae,Dictyochophyceae,0.0015099553978119575
D0187A_S50,Dicyemida,unknown,2.785895567918741e-06
D0187A_S50,Dinophyceae,Dinophyceae,0.018632069558240538
D0187A_S50,Discosea,Flabellinia,3.064485124710615e-05
D0187A_S50,Discosea,Himatismenida,2.785895567918741e-06
D0187A_S50,Discosea,Longamoebia,0.00017272552521096194
D0187A_S50,Echinodermata,Asteroidea,0.0009444185975244532
D0187A_S50,Echinodermata,Crinoidea,0.0002507306011126867
D0187A_S50,Echinodermata,Echinoidea,0.0006964738919796853
D0187A_S50,Echinodermata,Holothuroidea,0.0003593805282615176
D0187A_S50,Echinodermata,Ophiuroidea,8.357686703756223e-06
D0187A_S50,Endomyxa,Gromiida,2.785895567918741e-06
D0187A_S50,Endomyxa,Phytomyxea,0.00014765246509969328
D0187A_S50,Entoprocta,unknown,2.785895567918741e-06
D0187A_S50,Euglenozoa,Diplonemea,2.785895567918741e-06
D0187A_S50,Euglenozoa,Euglenida,0.0002590882878164429
D0187A_S50,Euglenozoa,Kinetoplastea,0.0009583480753640469
D0187A_S50,Eustigmatophyceae,Eustigmatophyceae,0.0022593613055820988
D0187A_S50,Evosea,Eumycetozoa,0.0004373856041632423
D0187A_S50,Evosea,Mastigamoebida,0.000150438360667612
D0187A_S50,Evosea,Pelobiontida,2.228716454334993e-05
D0187A_S50,Evosea,Variosea,0.00011143582271674965
D0187A_S50,Filasterea,Filasterea,8.079097146964349e-05
D0187A_S50,Foraminifera,Miliolida,2.785895567918741e-06
D0187A_S50,Foraminifera,Rotaliida,2.507306011126867e-05
D0187A_S50,Foraminifera,Textulariida,2.785895567918741e-06
D0187A_S50,Foraminifera,unknown,8.914865817339971e-05
D0187A_S50,Fornicata,Diplomonadida,0.00014765246509969328
D0187A_S50,Fornicata,unknown,0.00010586403158091216
D0187A_S50,Gastrotricha,Chaetonotida,2.785895567918741e-06
D0187A_S50,Glaucocystophyceae,Glaucocystophyceae,0.00013650888282801832
D0187A_S50,Haptophyta,Coccolithales,5.014612022253734e-05
D0187A_S50,Haptophyta,Isochrysidales,0.002657744371794479
D0187A_S50,Haptophyta,Pavlovales,0.000526534262336642
D0187A_S50,Haptophyta,Phaeocystales,0.0030561274380068587
D0187A_S50,Haptophyta,Prymnesiales,0.0014793105465648515
D0187A_S50,Haptophyta,Syracosphaerales,2.785895567918741e-06
D0187A_S50,Haptophyta,unknown,0.0005599650091516669
D0187A_S50,Hemichordata,Enteropneusta,0.00022565754100141802
D0187A_S50,Heterolobosea,unknown,0.00022008574986558054
D0187A_S50,Ichthyosporea,Ichthyosporea,0.00018665500305055564
D0187A_S50,Microsporidia,unknown,0.0003036626169031428
D0187A_S50,Mollusca,Bivalvia,0.004560511044682979
D0187A_S50,Mollusca,Cephalopoda,0.0007828366545851662
D0187A_S50,Mollusca,Gastropoda,0.004685876345239323
D0187A_S50,Mollusca,Polyplacophora,2.785895567918741e-06
D0187A_S50,Mucoromycota,Endogonomycetes,0.0001560101518034495
D0187A_S50,Mucoromycota,Glomeromycetes,0.0008301968792397848
D0187A_S50,Mucoromycota,Mortierellomycetes,0.0024571598909043295
D0187A_S50,Mucoromycota,Mucoromycetes,0.0028026109413262536
D0187A_S50,Mucoromycota,Umbelopsidomycetes,9.750634487715594e-05
D0187A_S50,Nebulidia,Nebulidea,8.357686703756223e-06
D0187A_S50,Nematoda,Chromadorea,0.005691584645257988
D0187A_S50,Nematoda,Enoplea,0.001053068524673284
D0187A_S50,Nemertea,Pilidiophora,8.357686703756223e-06
D0187A_S50,Olisthodiscophyceae,Olisthodiscophyceae,8.079097146964349e-05
D0187A_S50,Olpidiomycota,Olpidiomycetes,5.293201579045608e-05
D0187A_S50,Onychophora,Udeonychophora,5.293201579045608e-05
D0187A_S50,Oomycota,Albuginales,0.0006407559806213104
D0187A_S50,Oomycota,Anisolpidiales,1.3929477839593706e-05
D0187A_S50,Oomycota,Lagenidiales,1.3929477839593706e-05
D0187A_S50,Oomycota,Leptomitales,5.571791135837482e-06
D0187A_S50,Oomycota,Myzocytiopsidales,5.571791135837482e-06
D0187A_S50,Oomycota,Peronosporales,0.013709392089728125
D0187A_S50,Oomycota,Pythiales,0.0027524648211037163
D0187A_S50,Oomycota,Saprolegniales,0.007742003783246181
D0187A_S50,Oomycota,unknown,5.014612022253734e-05
D0187A_S50,Orthonectida,unknown,3.343074681502489e-05
D0187A_S50,Parabasalia,Trichomonadida,1.6715373407512445e-05
D0187A_S50,Parabasalia,Tritrichomonadida,2.228716454334993e-05
D0187A_S50,Pelagophyceae,Pelagophyceae,0.001721683460973782
D0187A_S50,Perkinsozoa,Perkinsida,0.0011756479296617087
D0187A_S50,Phaeophyceae,Phaeophyceae,0.0057083000186655
D0187A_S50,Phaeosacciophyceae,Phaeosacciophyceae,7.243328476588726e-05
D0187A_S50,Phaeothamniophyceae,Phaeothamniophyceae,4.457432908669986e-05
D0187A_S50,Phoronida,unknown,5.571791135837482e-06
D0187A_S50,Picozoa,unknown,2.785895567918741e-05
D0187A_S50,Pinguiophyceae,Pinguiophyceae,8.357686703756223e-06
D0187A_S50,Placozoa,Uniplacotomia,0.00041788433518781114
D0187A_S50,Placozoa,unknown,1.1143582271674964e-05
D0187A_S50,Platyhelminthes,Cestoda,0.0006881162052759291
D0187A_S50,Platyhelminthes,Monogenea,0.000150438360667612
D0187A_S50,Platyhelminthes,Rhabditophora,0.0004011689617802987
D0187A_S50,Platyhelminthes,Trematoda,0.0015573156224665762
D0187A_S50,Platyhelminthes,unknown,2.785895567918741e-06
D0187A_S50,Polycystinea,Polycystinea,2.507306011126867e-05
D0187A_S50,Porifera,Calcarea,1.1143582271674964e-05
D0187A_S50,Porifera,Demospongiae,0.0002702318700881179
D0187A_S50,Porifera,Hexactinellida,5.571791135837482e-06
