Metagenome sample,Phylum,Class,percent_TPM,ASV sample,18S reads
zr2760_71,Streptophyta,Unclassified,0.0002006605537385,CN18Fc51_5_eDNA,0.0
zr2760_61,Streptophyta,Unclassified,0.0003260603710891,CN18SESPkoa_SC36,0.0
zr2760_25,Streptophyta,Unclassified,5.754671281300837e-05,CN18SESPkoa_SC37,0.0
zr2760_73,Streptophyta,Unclassified,0.0003254475563812,CN18SESPkoa_SC39,0.0
zr2760_17,Streptophyta,Unclassified,5.2140779811834286e-05,CN18SESPkoa_SC40,0.0
zr2760_74,Streptophyta,Unclassified,0.0003888562277653,CN18SESPkoa_SC41,0.0
zr2760_78,Streptophyta,Unclassified,0.000630933949217,CN18SESPkoa_SC44,0.0
zr2760_23,Streptophyta,Unclassified,7.324524986254174e-05,CN18SESPkoa_SC45,0.0
zr2760_10,Streptophyta,Unclassified,7.817153411804059e-05,CN18SESPkoa_SC47,0.0
zr2760_12,Streptophyta,Unclassified,5.717770460744308e-05,CN18SESPkoa_SC49,0.0
zr2760_30,Streptophyta,Unclassified,5.420125228445979e-05,CN18Sc09_2_eDNA,0.0
zr2760_24,Streptophyta,Unclassified,6.068458550513829e-05,CN18Sc10_2_eDNA,0.0
zr2760_27,Streptophyta,Unclassified,4.7924028566119126e-05,CN18Sc14_2_eDNA,0.0
zr2760_26,Streptophyta,Unclassified,7.640132026272761e-05,CN18Sc14_8_eDNA,0.0
zr2760_20,Streptophyta,Unclassified,7.199220493552783e-05,CN18Sc15_2_eDNA,0.0
zr2760_77,Streptophyta,Unclassified,0.0003026051507191,CN18Sc15_8_eDNA,0.0
zr2760_29,Streptophyta,Unclassified,6.099407310853072e-05,CN18Sc18_2_eDNA,0.0
zr2760_43,Streptophyta,Unclassified,0.0001601555559063,CN18Sc18_8_eDNA,0.0
zr2760_21,Streptophyta,Unclassified,6.0160424820771605e-05,CN18Sc27_2_eDNA,0.0
zr2760_70,Streptophyta,Unclassified,9.724540194242228e-05,CN18Sc27_8_eDNA,0.0
1903buk1_0m-1,Streptophyta,Unclassified,0.0002642886720401,CN19_Buck1_SN_0m_1,0.0
1903buk1_0m-2,Streptophyta,Unclassified,0.0001824307461034,CN19_Buck1_SN_0m_2,0.0
1903buk2_0m-1,Streptophyta,Unclassified,0.000470533708132,CN19_Buck2_SN_0m_1,0.0
1903buk2_0m-2,Streptophyta,Unclassified,0.0002559629533276,CN19_Buck2_SN_0m_2,0.0
1903buk3_0m-1,Streptophyta,Unclassified,0.000340123426267,CN19_Buck3_SN_0m_1,0.0
1903buk4_0m-2,Streptophyta,Unclassified,0.0001602774307056,CN19_Buck4_SM_Night_0m_2,0.0
1903_buk5-1,Streptophyta,Unclassified,0.0002968611999203,CN19_Buck5_0m_1,0.0
1903_buk5-2,Streptophyta,Unclassified,0.000276723115768,CN19_Buck5_0m_2,0.0
1903_buk6-1,Streptophyta,Unclassified,0.0002789163685502,CN19_Buck6_Dav_Night_0m_1,0.0
1903_buk6-2,Streptophyta,Unclassified,0.0003524039818767,CN19_Buck6_Dav_Night_0m_2,0.0
Las19c138_100m-1,Streptophyta,Unclassified,9.00988937314066e-05,CN19_Nisk_Dav_Dawn_100m_1,0.0001266509860683
Las19c138_100m-2,Streptophyta,Unclassified,9.775162588029644e-05,CN19_Nisk_Dav_Dawn_100m_2,0.0001213802670365
Las19c138_27m-1,Streptophyta,Unclassified,0.0004264876337099,CN19_Nisk_Dav_Dawn_27m_1,0.0
Las19c138_5m-1,Streptophyta,Unclassified,0.0002302925250684,CN19_Nisk_Dav_Dawn_5m_1,0.0
Las19c138_5m-2,Streptophyta,Unclassified,0.0003225017948986,CN19_Nisk_Dav_Dawn_5m_2,0.0
Las19c135_13m-1,Streptophyta,Unclassified,0.00043068658642,CN19_Nisk_Dav_Dusk_13m_1,0.0
Las19c135_13m-3,Streptophyta,Unclassified,0.0001403222814157,CN19_Nisk_Dav_Dusk_13m_3,0.0
Las19c135_5m-1,Streptophyta,Unclassified,0.0002999059862466,CN19_Nisk_Dav_Dusk_5m_1,0.0
Las19c135_5m-2,Streptophyta,Unclassified,0.0002171785693307,CN19_Nisk_Dav_Dusk_5m_2,0.0
Las19c135_70m-1,Streptophyta,Unclassified,0.0001094716103807,CN19_Nisk_Dav_Dusk_70m_1,0.0
Las19c135_70m-2,Streptophyta,Unclassified,0.0001926050886925,CN19_Nisk_Dav_Dusk_70m_2,6.68881407326481e-05
Las19c135_70m-3,Streptophyta,Unclassified,0.0001216771783098,CN19_Nisk_Dav_Dusk_70m_3,3.382759203924001e-05
1903c134_12m-1,Streptophyta,Unclassified,0.0003093903322745,CN19_Nisk_Dav_Predusk_12m_1,0.0
1903c144_13m-1,Streptophyta,Unclassified,0.000499322065174,CN19_Nisk_Far_13m_1,0.0
1903c144_13m-2,Streptophyta,Unclassified,0.0003333615192252,CN19_Nisk_Far_13m_2,0.0
1903c144_5m-1,Streptophyta,Unclassified,0.0008267739371061,CN19_Nisk_Far_5m_1,0.0
1903c144_5m-2,Streptophyta,Unclassified,0.0003637982424746,CN19_Nisk_Far_5m_2,3.7416281071103406e-05
1903c144_60m-1,Streptophyta,Unclassified,0.0001596643476615,CN19_Nisk_Far_60m_1,0.0
1903c144_60m-2,Streptophyta,Unclassified,0.0001405765631805,CN19_Nisk_Far_60m_2,3.942440370589395e-05
1903c144_60m-3,Streptophyta,Unclassified,0.0001320181205991,CN19_Nisk_Far_60m_3,1.1234187880558114e-05
1903c129_100m-1,Streptophyta,Unclassified,0.0001345524975751,CN19_Nisk_MO_Dawn_100m_1,3.490157755130532e-05
1903c129_100m-2,Streptophyta,Unclassified,0.00017101654831,CN19_Nisk_MO_Dawn_100m_2,3.363775501623022e-05
1903c129_100m-3,Streptophyta,Unclassified,0.0002048707892212,CN19_Nisk_MO_Dawn_100m_3,0.0
1903c129_26m-1,Streptophyta,Unclassified,0.0002488507700476,CN19_Nisk_MO_Dawn_26m_1,0.0
1903c129_26m-2,Streptophyta,Unclassified,0.0003171262768661,CN19_Nisk_MO_Dawn_26m_2,0.0
1903c129_5m-1,Streptophyta,Unclassified,0.0003098165930471,CN19_Nisk_MO_Dawn_5m_1,0.0
1903c129_5m-2,Streptophyta,Unclassified,0.0004342202436299,CN19_Nisk_MO_Dawn_5m_2,0.0
1903c127_100m-2,Streptophyta,Unclassified,9.850091482030392e-05,CN19_Nisk_MO_Night_100m_2,3.2472804026627696e-05
1903c127_100m-3,Streptophyta,Unclassified,0.0001685697900014,CN19_Nisk_MO_Night_100m_3,8.163265306122449e-05
1903c127_5m-1,Streptophyta,Unclassified,0.0002738442365409,CN19_Nisk_MO_Night_5m_1,0.0
1903c127_5m-2,Streptophyta,Unclassified,0.0002593288626466,CN19_Nisk_MO_Night_5m_2,0.0
1903c127_7m-1,Streptophyta,Unclassified,0.0002620486742062,CN19_Nisk_MO_Night_7m_1,0.0
1903c127_7m-2,Streptophyta,Unclassified,0.0010977428133964,CN19_Nisk_MO_Night_7m_2,0.0
1903c126_100m-1,Streptophyta,Unclassified,0.0001085007468344,CN19_Nisk_PB_Dawn_100m_1,4.293780459005131e-05
1903c126_100m-2,Streptophyta,Unclassified,0.0002069621989778,CN19_Nisk_PB_Dawn_100m_2,1.9778089832084015e-05
1903c126_100m-3,Streptophyta,Unclassified,0.0001398776115655,CN19_Nisk_PB_Dawn_100m_3,3.518091787014723e-05
1903c126_45m-1,Streptophyta,Unclassified,0.0002758117381426,CN19_Nisk_PB_Dawn_45m_1,0.0
1903c126_45m-2,Streptophyta,Unclassified,0.0003729788441945,CN19_Nisk_PB_Dawn_45m_2,0.0
1903c126_5m-1,Streptophyta,Unclassified,0.0003028968472114,CN19_Nisk_PB_Dawn_5m_1,0.0
1903c126_5m-2,Streptophyta,Unclassified,0.0002900384911059,CN19_Nisk_PB_Dawn_5m_2,0.0
1903c122_100m-1,Streptophyta,Unclassified,0.0002083941951834,CN19_Nisk_PB_Day_100m_1,6.276380411416736e-05
1903c122_100m-2,Streptophyta,Unclassified,0.0001596894016586,CN19_Nisk_PB_Day_100m_2,1.5471254409307506e-05
1903c122_100m-3,Streptophyta,Unclassified,0.0001559894470203,CN19_Nisk_PB_Day_100m_3,3.890596428432479e-05
1903c122_28m-1,Streptophyta,Unclassified,0.0001747702131335,CN19_Nisk_PB_Day_28m_1,0.0
1903c122_28m-2,Streptophyta,Unclassified,0.0004319223354917,CN19_Nisk_PB_Day_28m_2,1.7131207921470544e-05
1903c122_5m-1,Streptophyta,Unclassified,0.0002862694588515,CN19_Nisk_PB_Day_5m_1,0.0
1903c122_5m-2,Streptophyta,Unclassified,0.0002654435994557,CN19_Nisk_PB_Day_5m_2,0.0
1903c123_10m-1,Streptophyta,Unclassified,0.0011436343289219,CN19_Nisk_PB_Dusk_10m_1,0.0
1903c123_10m-2,Streptophyta,Unclassified,0.0007983131904504,CN19_Nisk_PB_Dusk_10m_2,0.0
1903c123_5m-2,Streptophyta,Unclassified,0.0005725800783266,CN19_Nisk_PB_Dusk_5m_2,0.0
1903c123_70m-1,Streptophyta,Unclassified,0.0006674997105351,CN19_Nisk_PB_Dusk_70m_1,0.0
1903c123_70m-2,Streptophyta,Unclassified,0.0007281420197409,CN19_Nisk_PB_Dusk_70m_2,0.0
1903c123_70m-3,Streptophyta,Unclassified,0.0005990707944919,CN19_Nisk_PB_Dusk_70m_3,0.0
1903c124_100m-2,Streptophyta,Unclassified,0.0002030485099186,CN19_Nisk_PB_Night_100m_2,0.0
1903c124_100m-3,Streptophyta,Unclassified,0.0001751754856627,CN19_Nisk_PB_Night_100m_3,0.00012941393973
1903c124_15m-1,Streptophyta,Unclassified,0.0005470414780517,CN19_Nisk_PB_Night_15m_1,0.0
1903c124_15m-2,Streptophyta,Unclassified,0.0004133468204382,CN19_Nisk_PB_Night_15m_2,0.0
1903c124_5m-1,Streptophyta,Unclassified,0.0007714905586288,CN19_Nisk_PB_Night_5m_1,0.0
1903c124_5m-2,Streptophyta,Unclassified,0.0008453629942902,CN19_Nisk_PB_Night_5m_2,0.0
1903c111_100m-1,Streptophyta,Unclassified,0.0001282041968267,CN19_Nisk_PS_Dawn_100m_1,6.12266764629349e-05
1903c111_100m-2,Streptophyta,Unclassified,0.0001361661628317,CN19_Nisk_PS_Dawn_100m_2,8.144151481217551e-05
1903c111_100m-3,Streptophyta,Unclassified,0.0001767884826631,CN19_Nisk_PS_Dawn_100m_3,9.4222289224739e-05
1903c111_10m-1,Streptophyta,Unclassified,0.0004485712788155,CN19_Nisk_PS_Dawn_10m_1,0.0
1903c111_10m-2,Streptophyta,Unclassified,0.0003922161959864,CN19_Nisk_PS_Dawn_10m_2,0.0
1903c111_5m-1,Streptophyta,Unclassified,0.0003418701595544,CN19_Nisk_PS_Dawn_5m_1,0.0
Las19c107_10m-1,Streptophyta,Unclassified,0.000845461296357,CN19_Nisk_PS_Dusk_10m_1,0.0
Las19c107_10m-2,Streptophyta,Unclassified,0.0004967221181541,CN19_Nisk_PS_Dusk_10m_2,0.0
Las19c107_5m-1,Streptophyta,Unclassified,0.0005008399018491,CN19_Nisk_PS_Dusk_5m_1,0.0
Las19c107_5m-2,Streptophyta,Unclassified,0.0005598185824763,CN19_Nisk_PS_Dusk_5m_2,0.0
Las19c107_75m-1,Streptophyta,Unclassified,0.000155314511369,CN19_Nisk_PS_Dusk_75m_1,5.308982798895732e-05
Las19c107_75m-2,Streptophyta,Unclassified,0.0001861983503177,CN19_Nisk_PS_Dusk_75m_2,0.0
Las19c107_75m-3,Streptophyta,Unclassified,9.62292608989316e-05,CN19_Nisk_PS_Dusk_75m_3,0.0
1903c119_100m-1,Streptophyta,Unclassified,8.867907497508889e-05,CN19_Nisk_SM_Dawn_100m_1,0.0003184375331705
1903c119_100m-2,Streptophyta,Unclassified,0.0001026689487859,CN19_Nisk_SM_Dawn_100m_2,0.0001143719834389
1903c119_100m-3,Streptophyta,Unclassified,0.0003682518823288,CN19_Nisk_SM_Dawn_100m_3,0.0
1903c119_11m-1,Streptophyta,Unclassified,4.534420506183381e-05,CN19_Nisk_SM_Dawn_11m_1,0.0
1903c119_11m-2,Streptophyta,Unclassified,0.0001274481975128,CN19_Nisk_SM_Dawn_11m_2,0.0
1903c119_5m-2,Streptophyta,Unclassified,0.00023213255192,CN19_Nisk_SM_Dawn_5m_1,0.0
1903c114_100m-1,Streptophyta,Unclassified,0.0001158838390223,CN19_Nisk_SM_Day_100m_1,0.0
1903c114_100m-2,Streptophyta,Unclassified,0.0001204592258623,CN19_Nisk_SM_Day_100m_2,0.0002638323533845
1903c114_100m-3,Streptophyta,Unclassified,0.000121760890517,CN19_Nisk_SM_Day_100m_3,4.804343126186072e-05
1903c114_10m-1,Streptophyta,Unclassified,2.567353647879832e-05,CN19_Nisk_SM_Day_10m_1,0.0
1903c114_10m-2,Streptophyta,Unclassified,0.0001581568001984,CN19_Nisk_SM_Day_10m_2,0.0
1903c114_5m-2,Streptophyta,Unclassified,7.397937205541683e-05,CN19_Nisk_SM_Day_5m_2,0.0
1903c117_100m-1,Streptophyta,Unclassified,0.0001928667480237,CN19_Nisk_SM_Dusk_100m_1,8.587524045067326e-05
1903c117_100m-2,Streptophyta,Unclassified,0.0001487409435878,CN19_Nisk_SM_Dusk_100m_2,0.0
1903c117_100m-3,Streptophyta,Unclassified,0.0001988754051068,CN19_Nisk_SM_Dusk_100m_3,3.1791448100460974e-05
1903c117_50m-1,Streptophyta,Unclassified,0.0004030588558828,CN19_Nisk_SM_Dusk_50m_1,0.0
1903c117_50m-2,Streptophyta,Unclassified,0.0004292705745493,CN19_Nisk_SM_Dusk_50m_2,0.0
1903c117_5m-1,Streptophyta,Unclassified,0.0002310505774549,CN19_Nisk_SM_Dusk_5m_1,0.0
1903c118_100m-1,Streptophyta,Unclassified,0.0001592374093265,CN19_Nisk_SM_Night_100m_1,4.017086005811384e-05
1903c118_100m-2,Streptophyta,Unclassified,0.000137938989317,CN19_Nisk_SM_Night_100m_2,0.0
1903c118_23m-1,Streptophyta,Unclassified,0.0001793416802363,CN19_Nisk_SM_Night_23m_1,0.0
1903c118_5m-1,Streptophyta,Unclassified,0.0001961806422527,CN19_Nisk_SM_Night_5m_1,0.0
1903c118_5m-2,Streptophyta,Unclassified,0.0001541630281094,CN19_Nisk_SM_Night_5m_2,0.0
D0057A,Streptophyta,Unclassified,0.0001664286800935,Lasker18Sc122_17_D0057,0.0
D0058A,Streptophyta,Unclassified,0.000217071901905,Lasker18Sc122_19_D0058,0.0
D0052A,Streptophyta,Unclassified,8.449586615329545e-05,Lasker18Sc122_3_D0052,0.0
D0053A,Streptophyta,Unclassified,8.352307251442592e-05,Lasker18Sc122_5_D0053,1.6645859342488557e-05
D0068A,Streptophyta,Unclassified,7.911292930824186e-05,Lasker18Sc123_17_D0068,0.0
D0069A,Streptophyta,Unclassified,0.0001177550015292,Lasker18Sc123_19_D0069,0.0
D0063A,Streptophyta,Unclassified,7.914681191225957e-05,Lasker18Sc123_3_D0063,1.749857824051796e-05
D0064A,Streptophyta,Unclassified,6.551565909662401e-05,Lasker18Sc123_5_D0064,1.189032365460988e-05
D0079A,Streptophyta,Unclassified,0.0002143066521559,Lasker18Sc124_19_D0079,5.787874403125452e-05
D0073A,Streptophyta,Unclassified,6.808619569073373e-05,Lasker18Sc124_3_D0073,4.566557576680113e-05
D0074A,Streptophyta,Unclassified,5.922668878284174e-05,Lasker18Sc124_5_D0074,4.032258064516129e-05
D0090A,Streptophyta,Unclassified,0.0003104082118961,Lasker18Sc126_17_D0090,0.0
D0085A,Streptophyta,Unclassified,2.9923169623122363e-05,Lasker18Sc126_3_D0085,1.310100877767588e-05
D0086A,Streptophyta,Unclassified,3.390051811831103e-05,Lasker18Sc126_5_D0086,0.0
D0100A,Streptophyta,Unclassified,0.0002751068409337,Lasker18Sc127_17_D0100,0.0
D0101A,Streptophyta,Unclassified,0.0001693140130752,Lasker18Sc127_19_D0101,0.0
D0095A,Streptophyta,Unclassified,5.091862925205352e-05,Lasker18Sc127_3_D0095,0.0
D0096A,Streptophyta,Unclassified,5.122316579773023e-05,Lasker18Sc127_5_D0096,4.236929073807304e-05
D0110A,Streptophyta,Unclassified,0.0001992448353084,Lasker18Sc128_16_D0110,5.729345708720065e-05
D0111A,Streptophyta,Unclassified,0.0001429794589341,Lasker18Sc128_19_D0111,0.0
D0105A,Streptophyta,Unclassified,3.807095361050397e-05,Lasker18Sc128_3_D0105,0.0
D0107A,Streptophyta,Unclassified,5.064353007067821e-05,Lasker18Sc128_7_D0107,1.000530281048956e-05
D0121A,Streptophyta,Unclassified,0.0002169102821117,Lasker18Sc129_17_D0121,0.0
D0122A,Streptophyta,Unclassified,0.0002272829410949,Lasker18Sc129_19_D0122,0.0
D0116A,Streptophyta,Unclassified,7.272340555722997e-05,Lasker18Sc129_3_D0116,0.0
D0117A,Streptophyta,Unclassified,9.25018804121952e-05,Lasker18Sc129_5_D0117,0.0
D0132A,Streptophyta,Unclassified,0.0003097677090561,Lasker18Sc130_17_D0132,0.0
D0133A,Streptophyta,Unclassified,0.0002727972659407,Lasker18Sc130_19_D0133,1.1204481792717089e-05
D0127A,Streptophyta,Unclassified,7.290237689445442e-05,Lasker18Sc130_3_D0127,4.818812644564379e-05
D0128A,Streptophyta,Unclassified,5.530416301419044e-05,Lasker18Sc130_5_D0128,6.670891564657616e-05
D0142A,Streptophyta,Unclassified,0.000270439967451,Lasker18Sc132_17_D0142,0.0
D0143A,Streptophyta,Unclassified,0.0002948176543904,Lasker18Sc132_19_D0143,0.0
D0137A,Streptophyta,Unclassified,4.911374887832207e-05,Lasker18Sc132_3_D0137,1.672436572842975e-05
D0138A,Streptophyta,Unclassified,6.261604329011692e-05,Lasker18Sc132_5_D0138,6.745665909653049e-05
D0152A,Streptophyta,Unclassified,0.0003177495030896,Lasker18Sc133_17_D0152,0.0
D0153A,Streptophyta,Unclassified,7.871771733622093e-05,Lasker18Sc133_19_D0153,0.0
D0147A,Streptophyta,Unclassified,6.242787800253486e-05,Lasker18Sc133_3_D0147,1.2197204400751348e-05
D0148A,Streptophyta,Unclassified,6.178948365754103e-05,Lasker18Sc133_5_D0148,3.846272192990554e-05
D0163A,Streptophyta,Unclassified,0.0003366455111562,Lasker18Sc134_17_D0163,0.0
D0164A,Streptophyta,Unclassified,0.0002230650434115,Lasker18Sc134_19_D0164,0.0
D0158A,Streptophyta,Unclassified,0.0001458777669703,Lasker18Sc134_3_D0158,1.1367382432847188e-05
D0159A,Streptophyta,Unclassified,0.0001290452369477,Lasker18Sc134_5_D0159,0.0
D0173A,Streptophyta,Unclassified,0.0001623614792189,Lasker18Sc135_17_D0173,0.0
D0174A,Streptophyta,Unclassified,0.0002373917371621,Lasker18Sc135_19_D0174,0.0
D0275A,Streptophyta,Unclassified,0.0003442471943355,Lasker18Sc158_17_D0275,0.0
D0276A,Streptophyta,Unclassified,0.0004130088198365,Lasker18Sc158_19_D0276,0.0
D0270A,Streptophyta,Unclassified,8.551548865037828e-05,Lasker18Sc158_3_D0270,0.0
D0271A,Streptophyta,Unclassified,0.0001147225958333,Lasker18Sc158_5_D0271,1.0389610389610389e-05
1903c118_5m-2,Streptophyta,Zygnematophyceae,8.842389553794461e-06,CN19_Nisk_SM_Night_5m_2,0.0
zr2760_52,Streptophyta,Zygnemophyceae,8.729117183815322e-07,CN18FESPkoa_SC24,0.0
zr2760_64,Streptophyta,Zygnemophyceae,1.0864656296430857e-06,CN18FESPkoa_SC26,0.0
zr2760_79,Streptophyta,Zygnemophyceae,2.902708693194041e-06,CN18FESPkoa_SC29,0.0
zr2760_59,Streptophyta,Zygnemophyceae,3.139376103326161e-06,CN18FESPkoa_SC30,0.0
zr2760_48,Streptophyta,Zygnemophyceae,3.0971617599875057e-07,CN18FESPkoa_SC31,0.0
zr2760_62,Streptophyta,Zygnemophyceae,2.9069423937626775e-07,CN18FESPkoa_SC35,0.0
zr2760_53,Streptophyta,Zygnemophyceae,6.13681511543583e-07,CN18FESPkoa_SC37,0.0
zr2760_49,Streptophyta,Zygnemophyceae,2.138580588994606e-06,CN18FESPkoa_SC40,0.0
zr2760_34,Streptophyta,Zygnemophyceae,1.1451108382192307e-06,CN18FESPkoa_SC44,0.0
zr2760_46,Streptophyta,Zygnemophyceae,1.0030236636142562e-06,CN18FESPkoa_SC46,0.0
zr2760_18,Streptophyta,Zygnemophyceae,7.672198901912239e-07,CN18FESPkoa_SC47,0.0
zr2760_56,Streptophyta,Zygnemophyceae,3.917038421957399e-07,CN18FESPkoa_SC49,0.0
zr2760_41,Streptophyta,Zygnemophyceae,1.368136372556835e-06,CN18FESPkoa_SC52,0.0
zr2760_35,Streptophyta,Zygnemophyceae,1.135160417395525e-06,CN18FESPkoa_SC53,0.0
zr2760_51,Streptophyta,Zygnemophyceae,6.820104368476142e-07,CN18FESPkoa_SC56,0.0
zr2760_39,Streptophyta,Zygnemophyceae,2.711221672677929e-06,CN18FESPkoa_SC57,0.0
zr2760_45,Streptophyta,Zygnemophyceae,1.583335273032255e-06,CN18Fc12_8_eDNA,0.0
zr2760_67,Streptophyta,Zygnemophyceae,3.039093164031687e-06,CN18Fc19_5_eDNA,0.0
zr2760_63,Streptophyta,Zygnemophyceae,1.1957300207815508e-06,CN18Fc22_6_eDNA,0.0
zr2760_65,Streptophyta,Zygnemophyceae,1.1074737583826894e-06,CN18Fc24_6_eDNA,0.0
zr2760_42,Streptophyta,Zygnemophyceae,2.093395597272139e-06,CN18Fc25_5_eDNA,0.0
zr2760_66,Streptophyta,Zygnemophyceae,7.497692794240961e-07,CN18Fc27_4_eDNA,0.0
zr2760_16,Streptophyta,Zygnemophyceae,2.895792787179143e-06,CN18Fc29_6_eDNA,0.0
zr2760_28,Streptophyta,Zygnemophyceae,2.857046010698373e-06,CN18Fc30_4_eDNA,0.0
zr2760_40,Streptophyta,Zygnemophyceae,6.266863483423661e-07,CN18Fc33_5_eDNA,0.0
zr2760_36,Streptophyta,Zygnemophyceae,2.438318939837346e-07,CN18Fc35_5_eDNA,0.0
zr2760_47,Streptophyta,Zygnemophyceae,2.565191122230056e-06,CN18Fc36_6_eDNA,0.0
zr2760_60,Streptophyta,Zygnemophyceae,6.685778839620259e-07,CN18Fc38_5_eDNA,0.0
zr2760_68,Streptophyta,Zygnemophyceae,3.428564038111984e-07,CN18Fc40_6_eDNA,0.0
zr2760_57,Streptophyta,Zygnemophyceae,8.39706811129087e-07,CN18Fc41_6_eDNA,0.0
zr2760_55,Streptophyta,Zygnemophyceae,1.132318819370726e-06,CN18Fc43_5_eDNA,0.0
zr2760_32,Streptophyta,Zygnemophyceae,3.650857574033647e-06,CN18Fc44_8_eDNA,0.0
zr2760_76,Streptophyta,Zygnemophyceae,3.152593681305042e-07,CN18Fc46_8_eDNA,0.0
zr2760_69,Streptophyta,Zygnemophyceae,2.340538798168812e-06,CN18Fc47_6_eDNA,0.0
zr2760_75,Streptophyta,Zygnemophyceae,4.741710805374314e-07,CN18Fc49_6_eDNA,0.0
zr2760_71,Streptophyta,Zygnemophyceae,2.6547164334787184e-06,CN18Fc51_5_eDNA,0.0
zr2760_61,Streptophyta,Zygnemophyceae,4.6208713884552187e-07,CN18SESPkoa_SC36,0.0
zr2760_25,Streptophyta,Zygnemophyceae,8.390631654434962e-07,CN18SESPkoa_SC37,0.0
zr2760_73,Streptophyta,Zygnemophyceae,4.997618315103399e-06,CN18SESPkoa_SC39,0.0
zr2760_17,Streptophyta,Zygnemophyceae,6.844733441185896e-07,CN18SESPkoa_SC40,0.0
zr2760_74,Streptophyta,Zygnemophyceae,1.371390101170468e-06,CN18SESPkoa_SC41,0.0
zr2760_78,Streptophyta,Zygnemophyceae,1.0215439954292787e-06,CN18SESPkoa_SC44,0.0
zr2760_23,Streptophyta,Zygnemophyceae,6.407758410681781e-07,CN18SESPkoa_SC45,0.0
zr2760_10,Streptophyta,Zygnemophyceae,2.090014188526171e-07,CN18SESPkoa_SC47,0.0
zr2760_12,Streptophyta,Zygnemophyceae,1.1535099562175491e-06,CN18SESPkoa_SC49,0.0
zr2760_30,Streptophyta,Zygnemophyceae,2.395367282706093e-07,CN18Sc09_2_eDNA,0.0
zr2760_24,Streptophyta,Zygnemophyceae,9.664424423594028e-07,CN18Sc10_2_eDNA,0.0
zr2760_27,Streptophyta,Zygnemophyceae,1.428057643045167e-06,CN18Sc14_2_eDNA,0.0
zr2760_26,Streptophyta,Zygnemophyceae,3.0101983429571817e-07,CN18Sc14_8_eDNA,0.0
zr2760_20,Streptophyta,Zygnemophyceae,7.629649359508469e-07,CN18Sc15_2_eDNA,0.0
zr2760_77,Streptophyta,Zygnemophyceae,3.078649199892406e-06,CN18Sc15_8_eDNA,0.0
zr2760_29,Streptophyta,Zygnemophyceae,5.283717886462243e-07,CN18Sc18_2_eDNA,0.0
zr2760_43,Streptophyta,Zygnemophyceae,1.5391196934628215e-06,CN18Sc18_8_eDNA,0.0
zr2760_21,Streptophyta,Zygnemophyceae,4.30309957499856e-07,CN18Sc27_2_eDNA,0.0
zr2760_70,Streptophyta,Zygnemophyceae,3.496391413016791e-06,CN18Sc27_8_eDNA,0.0
1903buk2_0m-1,Streptophyta,Zygnemophyceae,1.2193455844071e-05,CN19_Buck2_SN_0m_1,0.0
1903_buk5-1,Streptophyta,Zygnemophyceae,6.752085777571492e-06,CN19_Buck5_0m_1,0.0
1903_buk5-2,Streptophyta,Zygnemophyceae,1.8671028396158704e-06,CN19_Buck5_0m_2,0.0
1903_buk6-1,Streptophyta,Zygnemophyceae,1.7242305663184508e-06,CN19_Buck6_Dav_Night_0m_1,0.0
1903_buk6-2,Streptophyta,Zygnemophyceae,4.484652643782055e-06,CN19_Buck6_Dav_Night_0m_2,0.0
Las19c138_100m-1,Streptophyta,Zygnemophyceae,5.595340297573023e-07,CN19_Nisk_Dav_Dawn_100m_1,0.0
Las19c138_27m-1,Streptophyta,Zygnemophyceae,5.057794113477123e-06,CN19_Nisk_Dav_Dawn_27m_1,0.0
Las19c138_5m-1,Streptophyta,Zygnemophyceae,1.9210703890451458e-06,CN19_Nisk_Dav_Dawn_5m_1,0.0
Las19c138_5m-2,Streptophyta,Zygnemophyceae,1.621711211981363e-06,CN19_Nisk_Dav_Dawn_5m_2,0.0
Las19c135_13m-1,Streptophyta,Zygnemophyceae,1.4687760177957745e-06,CN19_Nisk_Dav_Dusk_13m_1,0.0
Las19c135_5m-1,Streptophyta,Zygnemophyceae,3.70177250973452e-06,CN19_Nisk_Dav_Dusk_5m_1,0.0
Las19c135_5m-2,Streptophyta,Zygnemophyceae,2.542684402286836e-06,CN19_Nisk_Dav_Dusk_5m_2,0.0
Las19c135_70m-1,Streptophyta,Zygnemophyceae,2.0171915590670138e-07,CN19_Nisk_Dav_Dusk_70m_1,0.0
Las19c135_70m-2,Streptophyta,Zygnemophyceae,1.6100940598009194e-06,CN19_Nisk_Dav_Dusk_70m_2,0.0
Las19c135_70m-3,Streptophyta,Zygnemophyceae,7.133088367357652e-07,CN19_Nisk_Dav_Dusk_70m_3,0.0
1903c134_12m-1,Streptophyta,Zygnemophyceae,8.53920571673573e-06,CN19_Nisk_Dav_Predusk_12m_1,0.0
1903c144_13m-1,Streptophyta,Zygnemophyceae,4.058067758913303e-06,CN19_Nisk_Far_13m_1,0.0
1903c144_13m-2,Streptophyta,Zygnemophyceae,2.907084135147745e-06,CN19_Nisk_Far_13m_2,0.0
1903c144_5m-1,Streptophyta,Zygnemophyceae,1.280301812327782e-06,CN19_Nisk_Far_5m_1,0.0
1903c144_5m-2,Streptophyta,Zygnemophyceae,2.2572965631507446e-06,CN19_Nisk_Far_5m_2,0.0
1903c144_60m-1,Streptophyta,Zygnemophyceae,4.010074197190385e-07,CN19_Nisk_Far_60m_1,0.0
