Phylum,Class,18S sample,18S reads
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Dusk_5m_2,3.41E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_100m_1,8.69E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_100m_2,4.63E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_100m_3,4.54E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_23m_1,0
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_23m_2,1.29E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_5m_1,4.99E-05
Cercozoa,Chlorarachniophyceae,CN19_Nisk_SM_Night_5m_2,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc122_17_D0057,0.000198486
Cercozoa,Chlorarachniophyceae,Lasker18Sc122_19_D0058,0.000175443
Cercozoa,Chlorarachniophyceae,Lasker18Sc122_3_D0052,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc122_5_D0053,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc123_17_D0068,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc123_19_D0069,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc123_3_D0063,4.77E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc123_5_D0064,5.28E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc124_17_D0078,0.000644081
Cercozoa,Chlorarachniophyceae,Lasker18Sc124_19_D0079,0.000576596
Cercozoa,Chlorarachniophyceae,Lasker18Sc124_3_D0073,1.66E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc124_5_D0074,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc126_17_D0090,3.52E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc126_3_D0085,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc126_5_D0086,3.35E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc127_17_D0100,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc127_19_D0101,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc127_3_D0095,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc127_5_D0096,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc128_16_D0110,0.00088852
Cercozoa,Chlorarachniophyceae,Lasker18Sc128_19_D0111,0.00086492
Cercozoa,Chlorarachniophyceae,Lasker18Sc128_3_D0105,3.16E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc128_7_D0107,1.26E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc129_17_D0121,0.000273754
Cercozoa,Chlorarachniophyceae,Lasker18Sc129_19_D0122,0.000180734
Cercozoa,Chlorarachniophyceae,Lasker18Sc129_3_D0116,1.39E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc129_5_D0117,5.88E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc130_17_D0132,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc130_19_D0133,1.15E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc130_3_D0127,3.45E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc130_5_D0128,0.000142985
Cercozoa,Chlorarachniophyceae,Lasker18Sc132_17_D0142,0.000104928
Cercozoa,Chlorarachniophyceae,Lasker18Sc132_19_D0143,0.000202505
Cercozoa,Chlorarachniophyceae,Lasker18Sc132_3_D0137,7.19E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc132_5_D0138,4.83E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc133_17_D0152,5.65E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc133_19_D0153,1.58E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc133_3_D0147,0.000212885
Cercozoa,Chlorarachniophyceae,Lasker18Sc133_5_D0148,8.20E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc134_17_D0163,9.32E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc134_19_D0164,2.83E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc134_3_D0158,0.000401822
Cercozoa,Chlorarachniophyceae,Lasker18Sc134_5_D0159,0.000512896
Cercozoa,Chlorarachniophyceae,Lasker18Sc135_17_D0173,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc135_19_D0174,0
Cercozoa,Chlorarachniophyceae,Lasker18Sc158_17_D0275,6.35E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc158_19_D0276,4.10E-05
Cercozoa,Chlorarachniophyceae,Lasker18Sc158_3_D0270,0.000653901
Cercozoa,Chlorarachniophyceae,Lasker18Sc158_5_D0271,0.000853491
Cercozoa,Thecofilosea,CN18FESPkoa_SC24,0.003271082
Cercozoa,Thecofilosea,CN18FESPkoa_SC26,0.000576975
Cercozoa,Thecofilosea,CN18FESPkoa_SC29,0.001984716
Cercozoa,Thecofilosea,CN18FESPkoa_SC30,0.001163098
Cercozoa,Thecofilosea,CN18FESPkoa_SC31,0.002744577
Cercozoa,Thecofilosea,CN18FESPkoa_SC32,0.002052156
Cercozoa,Thecofilosea,CN18FESPkoa_SC34,0.002066058
Cercozoa,Thecofilosea,CN18FESPkoa_SC35,0.002643754
Cercozoa,Thecofilosea,CN18FESPkoa_SC37,0.003419614
Cercozoa,Thecofilosea,CN18FESPkoa_SC40,0.001355478
Cercozoa,Thecofilosea,CN18FESPkoa_SC41,0.00217209
Cercozoa,Thecofilosea,CN18FESPkoa_SC43,0.00340703
Cercozoa,Thecofilosea,CN18FESPkoa_SC44,0.002865136
Cercozoa,Thecofilosea,CN18FESPkoa_SC46,0.002831442
Cercozoa,Thecofilosea,CN18FESPkoa_SC47,0.002632778
Cercozoa,Thecofilosea,CN18FESPkoa_SC49,0.002424955
Cercozoa,Thecofilosea,CN18FESPkoa_SC52,0.002041824
Cercozoa,Thecofilosea,CN18FESPkoa_SC53,0.00222003
Cercozoa,Thecofilosea,CN18FESPkoa_SC55,0.003957877
Cercozoa,Thecofilosea,CN18FESPkoa_SC56,0.003756731
Cercozoa,Thecofilosea,CN18FESPkoa_SC57,0.003857385
Cercozoa,Thecofilosea,CN18FESPkoa_SC58,0.003306056
Cercozoa,Thecofilosea,CN18Fc12_8_eDNA,0.00302748
Cercozoa,Thecofilosea,CN18Fc19_5_eDNA,0.002155475
Cercozoa,Thecofilosea,CN18Fc21_6_eDNA,0.004284104
Cercozoa,Thecofilosea,CN18Fc22_6_eDNA,0.002997728
Cercozoa,Thecofilosea,CN18Fc24_6_eDNA,0.001712718
Cercozoa,Thecofilosea,CN18Fc25_5_eDNA,0.002063645
Cercozoa,Thecofilosea,CN18Fc27_4_eDNA,0.002473865
Cercozoa,Thecofilosea,CN18Fc29_6_eDNA,0.003208234
Cercozoa,Thecofilosea,CN18Fc30_4_eDNA,0.004231021
Cercozoa,Thecofilosea,CN18Fc32_4_eDNA,0.002528679
Cercozoa,Thecofilosea,CN18Fc33_5_eDNA,0.003676005
Cercozoa,Thecofilosea,CN18Fc35_5_eDNA,0.003767198
Cercozoa,Thecofilosea,CN18Fc36_6_eDNA,0.001147265
Cercozoa,Thecofilosea,CN18Fc38_5_eDNA,0.002970799
Cercozoa,Thecofilosea,CN18Fc40_6_eDNA,0.002284186
Cercozoa,Thecofilosea,CN18Fc41_6_eDNA,0.00197343
Cercozoa,Thecofilosea,CN18Fc43_5_eDNA,0.002915057
Cercozoa,Thecofilosea,CN18Fc44_8_eDNA,0.003667529
Cercozoa,Thecofilosea,CN18Fc46_8_eDNA,0.001944827
Cercozoa,Thecofilosea,CN18Fc47_6_eDNA,0.001177959
Cercozoa,Thecofilosea,CN18Fc49_6_eDNA,0.00141266
Cercozoa,Thecofilosea,CN18Fc51_5_eDNA,0.003861678
Cercozoa,Thecofilosea,CN18SESPkoa_SC36,0.002057456
Cercozoa,Thecofilosea,CN18SESPkoa_SC37,0.012149533
Cercozoa,Thecofilosea,CN18SESPkoa_SC39,0.00188063
Cercozoa,Thecofilosea,CN18SESPkoa_SC40,0.005723006
Cercozoa,Thecofilosea,CN18SESPkoa_SC41,0.003214232
Cercozoa,Thecofilosea,CN18SESPkoa_SC44,0.002301304
Cercozoa,Thecofilosea,CN18SESPkoa_SC45,0.003115265
Cercozoa,Thecofilosea,CN18SESPkoa_SC47,0.003176172
Cercozoa,Thecofilosea,CN18SESPkoa_SC49,0.005266171
Cercozoa,Thecofilosea,CN18Sc09_2_eDNA,0.00465259
Cercozoa,Thecofilosea,CN18Sc10_2_eDNA,0.003474152
Cercozoa,Thecofilosea,CN18Sc14_2_eDNA,0.004009095
Cercozoa,Thecofilosea,CN18Sc14_8_eDNA,0.005604673
Cercozoa,Thecofilosea,CN18Sc15_2_eDNA,0.002953252
Cercozoa,Thecofilosea,CN18Sc15_8_eDNA,0.00171591
Cercozoa,Thecofilosea,CN18Sc18_2_eDNA,0.004789324
Cercozoa,Thecofilosea,CN18Sc18_8_eDNA,0.003062318
Cercozoa,Thecofilosea,CN18Sc27_2_eDNA,0.005365211
Cercozoa,Thecofilosea,CN18Sc27_8_eDNA,0.001752967
Cercozoa,Thecofilosea,CN19_Buck1_SN_0m_1,0.001225855
Cercozoa,Thecofilosea,CN19_Buck1_SN_0m_2,0.001805659
Cercozoa,Thecofilosea,CN19_Buck2_SN_0m_1,0.001698599
Cercozoa,Thecofilosea,CN19_Buck2_SN_0m_2,0.000785252
Cercozoa,Thecofilosea,CN19_Buck3_SN_0m_1,0.001218788
Cercozoa,Thecofilosea,CN19_Buck4_SM_Night_0m_1,0.001985657
Cercozoa,Thecofilosea,CN19_Buck4_SM_Night_0m_2,0.002510451
Cercozoa,Thecofilosea,CN19_Buck5_0m_1,1.64E-05
Cercozoa,Thecofilosea,CN19_Buck5_0m_2,1.40E-05
Cercozoa,Thecofilosea,CN19_Buck6_Dav_Night_0m_1,0.003560878
Cercozoa,Thecofilosea,CN19_Buck6_Dav_Night_0m_2,0.004117836
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_100m_1,0.000396362
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_100m_2,0.000397362
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_100m_3,0.003190104
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_27m_1,0.00034084
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_27m_2,0.004497699
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_5m_1,0.00204461
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dawn_5m_2,0.002653427
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_13m_1,0.002592708
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_13m_3,0.001753426
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_5m_1,0.001920998
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_5m_2,0.002015887
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_70m_1,0.001505856
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_70m_2,0.00506401
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Dusk_70m_3,0.006512673
Cercozoa,Thecofilosea,CN19_Nisk_Dav_Predusk_12m_1,0.000251813
Cercozoa,Thecofilosea,CN19_Nisk_Far_13m_1,0.003002015
Cercozoa,Thecofilosea,CN19_Nisk_Far_13m_2,0.002335505
Cercozoa,Thecofilosea,CN19_Nisk_Far_5m_1,0.003995789
Cercozoa,Thecofilosea,CN19_Nisk_Far_5m_2,0.00347279
Cercozoa,Thecofilosea,CN19_Nisk_Far_60m_1,0.007709251
Cercozoa,Thecofilosea,CN19_Nisk_Far_60m_2,0.009132611
Cercozoa,Thecofilosea,CN19_Nisk_Far_60m_3,0.007514192
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_100m_1,0.002010193
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_100m_2,0.001114436
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_100m_3,0.000646041
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_26m_1,0.000730042
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_26m_2,0.001228524
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_5m_1,0.001705773
Cercozoa,Thecofilosea,CN19_Nisk_MO_Dawn_5m_2,0.00183451
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_100m_2,0.001333567
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_100m_3,0.000621706
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_5m_1,0.002404268
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_5m_2,0.001475128
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_7m_1,0.000913175
Cercozoa,Thecofilosea,CN19_Nisk_MO_Night_7m_2,0.001621157
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_100m_1,0.00019587
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_100m_2,0
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_100m_3,2.21E-05
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_45m_1,0.000211015
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_45m_2,1.55E-05
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_5m_1,0
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dawn_5m_2,0.000104796
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_100m_1,0.000770881
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_100m_2,0.002354855
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_100m_3,0.000713282
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_28m_1,0.000364071
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_28m_2,0.001024555
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_5m_1,5.83E-05
Cercozoa,Thecofilosea,CN19_Nisk_PB_Day_5m_2,0
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_10m_1,0.014682434
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_10m_2,0.013114081
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_5m_1,0.012923627
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_5m_2,0.01033188
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_70m_1,0.013333996
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_70m_2,0.011911898
Cercozoa,Thecofilosea,CN19_Nisk_PB_Dusk_70m_3,0.009293436
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_100m_2,0.003916736
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_100m_3,0.003938041
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_15m_1,0.010143664
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_15m_2,0.009534757
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_5m_1,0.004856512
Cercozoa,Thecofilosea,CN19_Nisk_PB_Night_5m_2,0.004826485
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_100m_1,0.001255344
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_100m_2,0.000689621
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_100m_3,0.000388119
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_10m_1,0.001493563
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_10m_2,0.001286536
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dawn_5m_1,0.001434268
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_10m_1,0.009757822
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_10m_2,0.006256823
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_5m_1,0.007650703
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_5m_2,0.005744674
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_75m_1,0.000856719
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_75m_2,0.001465994
Cercozoa,Thecofilosea,CN19_Nisk_PS_Dusk_75m_3,0.000290039
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_100m_1,0.000870629
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_100m_2,0.001404353
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_100m_3,0.00441295
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_11m_1,0.003467138
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_11m_2,0.004435043
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dawn_5m_1,0.004548825
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_100m_1,0.006898526
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_100m_2,0.000867547
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_100m_3,0.002799603
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_10m_1,0.004333019
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_10m_2,0.007188194
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_5m_1,0.003000108
Cercozoa,Thecofilosea,CN19_Nisk_SM_Day_5m_2,0.004245642
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_100m_1,0.000624787
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_100m_2,0
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_100m_3,0.001379384
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_50m_1,0.00315719
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_50m_2,0.00354356
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_5m_1,0.001922773
Cercozoa,Thecofilosea,CN19_Nisk_SM_Dusk_5m_2,0.002463585
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_100m_1,0.000753427
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_100m_2,0.002251488
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_100m_3,0.001330773
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_23m_1,0.003090823
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_23m_2,0.002827412
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_5m_1,0.005618444
Cercozoa,Thecofilosea,CN19_Nisk_SM_Night_5m_2,0.00779703
Cercozoa,Thecofilosea,Lasker18Sc122_17_D0057,0.009707774
Cercozoa,Thecofilosea,Lasker18Sc122_19_D0058,0.007440369
Cercozoa,Thecofilosea,Lasker18Sc122_3_D0052,0.000832593
Cercozoa,Thecofilosea,Lasker18Sc122_5_D0053,0.000922137
Cercozoa,Thecofilosea,Lasker18Sc123_17_D0068,0.005745754
Cercozoa,Thecofilosea,Lasker18Sc123_19_D0069,0.005896205
Cercozoa,Thecofilosea,Lasker18Sc123_3_D0063,0.003235196
Cercozoa,Thecofilosea,Lasker18Sc123_5_D0064,0.004143792
Cercozoa,Thecofilosea,Lasker18Sc124_17_D0078,0.000605436
Cercozoa,Thecofilosea,Lasker18Sc124_19_D0079,0.000773853
Cercozoa,Thecofilosea,Lasker18Sc124_3_D0073,0.000513892
Cercozoa,Thecofilosea,Lasker18Sc124_5_D0074,0.000584874
Cercozoa,Thecofilosea,Lasker18Sc126_17_D0090,0.001780034
Cercozoa,Thecofilosea,Lasker18Sc126_3_D0085,0.002023484
Cercozoa,Thecofilosea,Lasker18Sc126_5_D0086,0.001525898
Cercozoa,Thecofilosea,Lasker18Sc127_17_D0100,0.001789765
Cercozoa,Thecofilosea,Lasker18Sc127_19_D0101,0.002763691
Cercozoa,Thecofilosea,Lasker18Sc127_3_D0095,0.002896058
Cercozoa,Thecofilosea,Lasker18Sc127_5_D0096,0.005156005
Cercozoa,Thecofilosea,Lasker18Sc128_16_D0110,0.002073214
Cercozoa,Thecofilosea,Lasker18Sc128_19_D0111,0.002499715
Cercozoa,Thecofilosea,Lasker18Sc128_3_D0105,0.000915982
Cercozoa,Thecofilosea,Lasker18Sc128_7_D0107,0.001531413
Cercozoa,Thecofilosea,Lasker18Sc129_17_D0121,0.004859131
Cercozoa,Thecofilosea,Lasker18Sc129_19_D0122,0.004934032
Cercozoa,Thecofilosea,Lasker18Sc129_3_D0116,0.001125063
Cercozoa,Thecofilosea,Lasker18Sc129_5_D0117,0.002039856
Cercozoa,Thecofilosea,Lasker18Sc130_17_D0132,0.003814845
Cercozoa,Thecofilosea,Lasker18Sc130_19_D0133,0.0024176
Cercozoa,Thecofilosea,Lasker18Sc130_3_D0127,0.001569723
Cercozoa,Thecofilosea,Lasker18Sc130_5_D0128,0.001340483
Cercozoa,Thecofilosea,Lasker18Sc132_17_D0142,0.041990194
Cercozoa,Thecofilosea,Lasker18Sc132_19_D0143,0.03650413
Cercozoa,Thecofilosea,Lasker18Sc132_3_D0137,0.00127606
Cercozoa,Thecofilosea,Lasker18Sc132_5_D0138,0.001714852
Cercozoa,Thecofilosea,Lasker18Sc133_17_D0152,0.015731581
Cercozoa,Thecofilosea,Lasker18Sc133_19_D0153,0.01409074
Cercozoa,Thecofilosea,Lasker18Sc133_3_D0147,0.001942574
Cercozoa,Thecofilosea,Lasker18Sc133_5_D0148,0.009457797
Cercozoa,Thecofilosea,Lasker18Sc134_17_D0163,0.046122883
Cercozoa,Thecofilosea,Lasker18Sc134_19_D0164,0.061350795
Cercozoa,Thecofilosea,Lasker18Sc134_3_D0158,0.012030295
Cercozoa,Thecofilosea,Lasker18Sc134_5_D0159,0.014478312
Cercozoa,Thecofilosea,Lasker18Sc135_17_D0173,0.00226779
Cercozoa,Thecofilosea,Lasker18Sc135_19_D0174,0.00313615
Cercozoa,Thecofilosea,Lasker18Sc158_17_D0275,0.019229683
Cercozoa,Thecofilosea,Lasker18Sc158_19_D0276,0.017720611
Cercozoa,Thecofilosea,Lasker18Sc158_3_D0270,0.005934462
Cercozoa,Thecofilosea,Lasker18Sc158_5_D0271,0.016755385
Cercozoa,nan,CN18FESPkoa_SC24,0.006700674
Cercozoa,nan,CN18FESPkoa_SC26,0.003461852
Cercozoa,nan,CN18FESPkoa_SC29,0.003609995
Cercozoa,nan,CN18FESPkoa_SC30,0.006590889
Cercozoa,nan,CN18FESPkoa_SC31,0.015936255
Cercozoa,nan,CN18FESPkoa_SC32,0.026425459
Cercozoa,nan,CN18FESPkoa_SC34,0.037328643
Cercozoa,nan,CN18FESPkoa_SC35,0.024280795
Cercozoa,nan,CN18FESPkoa_SC37,0.016640991
Cercozoa,nan,CN18FESPkoa_SC40,0.005873738
Cercozoa,nan,CN18FESPkoa_SC41,0.013742231
Cercozoa,nan,CN18FESPkoa_SC43,0.016495907
Cercozoa,nan,CN18FESPkoa_SC44,0.025651397
Cercozoa,nan,CN18FESPkoa_SC46,0.020145832
Cercozoa,nan,CN18FESPkoa_SC47,0.032859096
Cercozoa,nan,CN18FESPkoa_SC49,0.023551457
Cercozoa,nan,CN18FESPkoa_SC52,0.006125473
Cercozoa,nan,CN18FESPkoa_SC53,0.016212943
Cercozoa,nan,CN18FESPkoa_SC55,0.006961623
Cercozoa,nan,CN18FESPkoa_SC56,0.008056101
Cercozoa,nan,CN18FESPkoa_SC57,0.007065864
Cercozoa,nan,CN18FESPkoa_SC58,0.007528642
Cercozoa,nan,CN18Fc12_8_eDNA,0.011364695
Cercozoa,nan,CN18Fc19_5_eDNA,0.005669837
Cercozoa,nan,CN18Fc21_6_eDNA,0.007641238
Cercozoa,nan,CN18Fc22_6_eDNA,0.00660437
Cercozoa,nan,CN18Fc24_6_eDNA,0.006571244
Cercozoa,nan,CN18Fc25_5_eDNA,0.002462303
Cercozoa,nan,CN18Fc27_4_eDNA,0.0229032
Cercozoa,nan,CN18Fc29_6_eDNA,0.017548393
Cercozoa,nan,CN18Fc30_4_eDNA,0.008771628
Cercozoa,nan,CN18Fc32_4_eDNA,0.004687307
Cercozoa,nan,CN18Fc33_5_eDNA,0.01869692
Cercozoa,nan,CN18Fc35_5_eDNA,0.004149378
Cercozoa,nan,CN18Fc36_6_eDNA,0.004885768
Cercozoa,nan,CN18Fc38_5_eDNA,0.013477284
Cercozoa,nan,CN18Fc40_6_eDNA,0.018849676
Cercozoa,nan,CN18Fc41_6_eDNA,0.014119179
Cercozoa,nan,CN18Fc43_5_eDNA,0.013219443
Cercozoa,nan,CN18Fc44_8_eDNA,0.018607883
Cercozoa,nan,CN18Fc46_8_eDNA,0.004158937
Cercozoa,nan,CN18Fc47_6_eDNA,0.004668208
Cercozoa,nan,CN18Fc49_6_eDNA,0.003667482
Cercozoa,nan,CN18Fc51_5_eDNA,0.003948947
Cercozoa,nan,CN18SESPkoa_SC36,0.000127003
Cercozoa,nan,CN18SESPkoa_SC37,0.000934579
Cercozoa,nan,CN18SESPkoa_SC39,4.95E-05
Cercozoa,nan,CN18SESPkoa_SC40,0.002670736
Cercozoa,nan,CN18SESPkoa_SC41,7.47E-05
Cercozoa,nan,CN18SESPkoa_SC44,6.67E-05
Cercozoa,nan,CN18SESPkoa_SC45,0.001557632
Cercozoa,nan,CN18SESPkoa_SC47,0.00134105
Cercozoa,nan,CN18SESPkoa_SC49,0.001030338
Cercozoa,nan,CN18Sc09_2_eDNA,0.002402986
Cercozoa,nan,CN18Sc10_2_eDNA,0.002362424
Cercozoa,nan,CN18Sc14_2_eDNA,0.002573001
Cercozoa,nan,CN18Sc14_8_eDNA,0.001736659
Cercozoa,nan,CN18Sc15_2_eDNA,0.000792336
Cercozoa,nan,CN18Sc15_8_eDNA,0.000107244
Cercozoa,nan,CN18Sc18_2_eDNA,0.002421568
Cercozoa,nan,CN18Sc18_8_eDNA,0
Cercozoa,nan,CN18Sc27_2_eDNA,0.001270708
Cercozoa,nan,CN18Sc27_8_eDNA,0.000134844
Cercozoa,nan,CN19_Buck1_SN_0m_1,0.00046972
Cercozoa,nan,CN19_Buck1_SN_0m_2,0.000399825
Cercozoa,nan,CN19_Buck2_SN_0m_1,0.000129554
Cercozoa,nan,CN19_Buck2_SN_0m_2,0.000132889
Cercozoa,nan,CN19_Buck3_SN_0m_1,7.62E-05
Cercozoa,nan,CN19_Buck4_SM_Night_0m_1,0.0005281
Cercozoa,nan,CN19_Buck4_SM_Night_0m_2,0.000409192
Cercozoa,nan,CN19_Buck5_0m_1,0.00022908
Cercozoa,nan,CN19_Buck5_0m_2,0.000476604
Cercozoa,nan,CN19_Buck6_Dav_Night_0m_1,0.000231537
Cercozoa,nan,CN19_Buck6_Dav_Night_0m_2,0.000192647
Cercozoa,nan,CN19_Nisk_Dav_Dawn_100m_1,0.00054239
Cercozoa,nan,CN19_Nisk_Dav_Dawn_100m_2,0.000278153
Cercozoa,nan,CN19_Nisk_Dav_Dawn_100m_3,0.013216146
Cercozoa,nan,CN19_Nisk_Dav_Dawn_27m_1,5.05E-05
Cercozoa,nan,CN19_Nisk_Dav_Dawn_27m_2,0.000286533
Cercozoa,nan,CN19_Nisk_Dav_Dawn_5m_1,0.00019915
Cercozoa,nan,CN19_Nisk_Dav_Dawn_5m_2,0.00013023
Cercozoa,nan,CN19_Nisk_Dav_Dusk_13m_1,0.000613213
Cercozoa,nan,CN19_Nisk_Dav_Dusk_13m_3,0.000476364
Cercozoa,nan,CN19_Nisk_Dav_Dusk_5m_1,0.000294851
Cercozoa,nan,CN19_Nisk_Dav_Dusk_5m_2,0.000261521
Cercozoa,nan,CN19_Nisk_Dav_Dusk_70m_1,0.000515895
Cercozoa,nan,CN19_Nisk_Dav_Dusk_70m_2,0.002863295
Cercozoa,nan,CN19_Nisk_Dav_Dusk_70m_3,0.002127075
Cercozoa,nan,CN19_Nisk_Dav_Predusk_12m_1,1.68E-05
