Phylum,Class,COI sample,COI reads
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_10m_2,0.02485289
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_5m_1,0.041635317
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_5m_2,0.056468123
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_75m_1,0.079210011
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_75m_2,0.048395394
Haptophyta,Phaeocystales,CN19_Nisk_PS_Dusk_75m_3,0.068796698
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_100m_1,0.022555772
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_100m_2,0.042128603
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_100m_3,0.073086115
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_11m_1,0.01847694
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_11m_2,0.0238398
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dawn_5m_1,0.05627799
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_100m_1,0.03558241
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_100m_2,0.032800192
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_100m_3,0.031216571
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_10m_1,0.020903088
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_10m_2,0.103869296
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_5m_1,0.020565862
Haptophyta,Phaeocystales,CN19_Nisk_SM_Day_5m_2,0.058747242
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_100m_1,0.03632753
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_100m_2,0.000275723
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_100m_3,0.044490212
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_50m_1,0.063481937
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_50m_2,0.074744584
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_5m_1,0.048083871
Haptophyta,Phaeocystales,CN19_Nisk_SM_Dusk_5m_2,0.03592492
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_100m_1,0.053328479
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_100m_2,0.043760185
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_100m_3,0.056424126
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_23m_1,0.146608457
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_23m_2,0.113763047
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_5m_1,0.135180702
Haptophyta,Phaeocystales,CN19_Nisk_SM_Night_5m_2,0.178291112
Haptophyta,Phaeocystales,Lasker18Sc122_17_D0057,0.276234651
Haptophyta,Phaeocystales,Lasker18Sc122_19_D0058,0.286246119
Haptophyta,Phaeocystales,Lasker18Sc122_3_D0052,0.2408572
Haptophyta,Phaeocystales,Lasker18Sc122_5_D0053,0.241910775
Haptophyta,Phaeocystales,Lasker18Sc123_17_D0068,0.061217474
Haptophyta,Phaeocystales,Lasker18Sc123_19_D0069,0.033101749
Haptophyta,Phaeocystales,Lasker18Sc123_3_D0063,0.333676383
Haptophyta,Phaeocystales,Lasker18Sc123_5_D0064,0.357517288
Haptophyta,Phaeocystales,Lasker18Sc124_17_D0078,0.048908416
Haptophyta,Phaeocystales,Lasker18Sc124_19_D0079,0.040863027
Haptophyta,Phaeocystales,Lasker18Sc124_3_D0073,0.004843436
Haptophyta,Phaeocystales,Lasker18Sc124_5_D0074,0.007454292
Haptophyta,Phaeocystales,Lasker18Sc126_17_D0090,0.061139005
Haptophyta,Phaeocystales,Lasker18Sc126_3_D0085,0.053780799
Haptophyta,Phaeocystales,Lasker18Sc126_5_D0086,0.017668134
Haptophyta,Phaeocystales,Lasker18Sc127_17_D0100,0.040260548
Haptophyta,Phaeocystales,Lasker18Sc127_19_D0101,0.08982953
Haptophyta,Phaeocystales,Lasker18Sc127_3_D0095,0.035844377
Haptophyta,Phaeocystales,Lasker18Sc127_5_D0096,0.041270258
Haptophyta,Phaeocystales,Lasker18Sc128_16_D0110,0.048394433
Haptophyta,Phaeocystales,Lasker18Sc128_19_D0111,0.043004587
Haptophyta,Phaeocystales,Lasker18Sc128_3_D0105,0.008812969
Haptophyta,Phaeocystales,Lasker18Sc128_7_D0107,0.002892263
Haptophyta,Phaeocystales,Lasker18Sc129_17_D0121,0.058699261
Haptophyta,Phaeocystales,Lasker18Sc129_19_D0122,0.069312216
Haptophyta,Phaeocystales,Lasker18Sc129_3_D0116,0.157862672
Haptophyta,Phaeocystales,Lasker18Sc129_5_D0117,0.164694026
Haptophyta,Phaeocystales,Lasker18Sc130_17_D0132,0.022648084
Haptophyta,Phaeocystales,Lasker18Sc130_19_D0133,0.030485726
Haptophyta,Phaeocystales,Lasker18Sc130_3_D0127,0.063395497
Haptophyta,Phaeocystales,Lasker18Sc130_5_D0128,0.065026866
Haptophyta,Phaeocystales,Lasker18Sc132_17_D0142,0.089451691
Haptophyta,Phaeocystales,Lasker18Sc132_19_D0143,0.107615953
Haptophyta,Phaeocystales,Lasker18Sc132_3_D0137,0.029828883
Haptophyta,Phaeocystales,Lasker18Sc132_5_D0138,0.047945695
Haptophyta,Phaeocystales,Lasker18Sc133_17_D0152,0.162529768
Haptophyta,Phaeocystales,Lasker18Sc133_19_D0153,0.134312085
Haptophyta,Phaeocystales,Lasker18Sc133_3_D0147,0.08198877
Haptophyta,Phaeocystales,Lasker18Sc133_5_D0148,0.035168074
Haptophyta,Phaeocystales,Lasker18Sc134_17_D0163,0.267809776
Haptophyta,Phaeocystales,Lasker18Sc134_19_D0164,0.37169336
Haptophyta,Phaeocystales,Lasker18Sc134_3_D0158,0.183607414
Haptophyta,Phaeocystales,Lasker18Sc134_5_D0159,0.285426834
Haptophyta,Phaeocystales,Lasker18Sc135_17_D0173,0.072485981
Haptophyta,Phaeocystales,Lasker18Sc135_19_D0174,0.131078521
Haptophyta,Phaeocystales,Lasker18Sc158_17_D0275,0.03699046
Haptophyta,Phaeocystales,Lasker18Sc158_19_D0276,0.028349459
Haptophyta,Phaeocystales,Lasker18Sc158_3_D0270,0.046371596
Haptophyta,Phaeocystales,Lasker18Sc158_5_D0271,0.090685927
Haptophyta,Prymnesiales,CN18FESPkoa_SC24,0.112915921
Haptophyta,Prymnesiales,CN18FESPkoa_SC26,0.178820062
Haptophyta,Prymnesiales,CN18FESPkoa_SC29,0.31389598
Haptophyta,Prymnesiales,CN18FESPkoa_SC30,0.189391651
Haptophyta,Prymnesiales,CN18FESPkoa_SC31,0.452018852
Haptophyta,Prymnesiales,CN18FESPkoa_SC32,0.579321007
Haptophyta,Prymnesiales,CN18FESPkoa_SC34,0.32830322
Haptophyta,Prymnesiales,CN18FESPkoa_SC35,0.070511376
Haptophyta,Prymnesiales,CN18FESPkoa_SC37,0.042936393
Haptophyta,Prymnesiales,CN18FESPkoa_SC40,0.060794045
Haptophyta,Prymnesiales,CN18FESPkoa_SC41,0.041980875
Haptophyta,Prymnesiales,CN18FESPkoa_SC43,0.047292913
Haptophyta,Prymnesiales,CN18FESPkoa_SC44,0.089503563
Haptophyta,Prymnesiales,CN18FESPkoa_SC46,0.064846121
Haptophyta,Prymnesiales,CN18FESPkoa_SC47,0.140418793
Haptophyta,Prymnesiales,CN18FESPkoa_SC49,0.10335642
Haptophyta,Prymnesiales,CN18FESPkoa_SC52,0.091030678
Haptophyta,Prymnesiales,CN18FESPkoa_SC53,0.10896441
Haptophyta,Prymnesiales,CN18FESPkoa_SC55,0.075917334
Haptophyta,Prymnesiales,CN18FESPkoa_SC56,0.076165557
Haptophyta,Prymnesiales,CN18FESPkoa_SC57,0.059425145
Haptophyta,Prymnesiales,CN18FESPkoa_SC58,0.035502033
Haptophyta,Prymnesiales,CN18Fc12_8_eDNA,0.067502987
Haptophyta,Prymnesiales,CN18Fc19_5_eDNA,0.013648268
Haptophyta,Prymnesiales,CN18Fc21_6_eDNA,0.068868046
Haptophyta,Prymnesiales,CN18Fc22_6_eDNA,0.07636004
Haptophyta,Prymnesiales,CN18Fc24_6_eDNA,0.025823084
Haptophyta,Prymnesiales,CN18Fc25_5_eDNA,0.094337433
Haptophyta,Prymnesiales,CN18Fc27_4_eDNA,0.10076911
Haptophyta,Prymnesiales,CN18Fc29_6_eDNA,0.014899298
Haptophyta,Prymnesiales,CN18Fc30_4_eDNA,0.002022152
Haptophyta,Prymnesiales,CN18Fc32_4_eDNA,0.077635783
Haptophyta,Prymnesiales,CN18Fc33_5_eDNA,0.062790698
Haptophyta,Prymnesiales,CN18Fc35_5_eDNA,0.011162768
Haptophyta,Prymnesiales,CN18Fc36_6_eDNA,0.028989038
Haptophyta,Prymnesiales,CN18Fc38_5_eDNA,0.006434899
Haptophyta,Prymnesiales,CN18Fc40_6_eDNA,0.021881543
Haptophyta,Prymnesiales,CN18Fc41_6_eDNA,0.036525476
Haptophyta,Prymnesiales,CN18Fc43_5_eDNA,0.059567523
Haptophyta,Prymnesiales,CN18Fc44_8_eDNA,0.013558351
Haptophyta,Prymnesiales,CN18Fc46_8_eDNA,0.021414834
Haptophyta,Prymnesiales,CN18Fc47_6_eDNA,0.002379967
Haptophyta,Prymnesiales,CN18Fc49_6_eDNA,0.013261667
Haptophyta,Prymnesiales,CN18Fc51_5_eDNA,0.064272055
Haptophyta,Prymnesiales,CN18SESPkoa_SC36,0.264942016
Haptophyta,Prymnesiales,CN18SESPkoa_SC37,0.188795518
Haptophyta,Prymnesiales,CN18SESPkoa_SC39,0.384447674
Haptophyta,Prymnesiales,CN18SESPkoa_SC40,0.193517636
Haptophyta,Prymnesiales,CN18SESPkoa_SC41,0.198873053
Haptophyta,Prymnesiales,CN18SESPkoa_SC44,0.197888283
Haptophyta,Prymnesiales,CN18SESPkoa_SC45,0.256658596
Haptophyta,Prymnesiales,CN18SESPkoa_SC47,0.183609397
Haptophyta,Prymnesiales,CN18SESPkoa_SC49,0.184038528
Haptophyta,Prymnesiales,CN18Sc09_2_eDNA,0.151616304
Haptophyta,Prymnesiales,CN18Sc10_2_eDNA,0.146017699
Haptophyta,Prymnesiales,CN18Sc14_2_eDNA,0.217508132
Haptophyta,Prymnesiales,CN18Sc14_8_eDNA,0.175390891
Haptophyta,Prymnesiales,CN18Sc15_2_eDNA,0.229314421
Haptophyta,Prymnesiales,CN18Sc15_8_eDNA,0.219913906
Haptophyta,Prymnesiales,CN18Sc18_2_eDNA,0.161910484
Haptophyta,Prymnesiales,CN18Sc18_8_eDNA,0.305654706
Haptophyta,Prymnesiales,CN18Sc27_2_eDNA,0.153329439
Haptophyta,Prymnesiales,CN18Sc27_8_eDNA,0.196419873
Haptophyta,Prymnesiales,CN19_Buck1_SN_0m_1,0.096976401
Haptophyta,Prymnesiales,CN19_Buck1_SN_0m_2,0.133011642
Haptophyta,Prymnesiales,CN19_Buck2_SN_0m_1,0.08870054
Haptophyta,Prymnesiales,CN19_Buck2_SN_0m_2,0.094955844
Haptophyta,Prymnesiales,CN19_Buck3_SN_0m_1,0.113572846
Haptophyta,Prymnesiales,CN19_Buck4_SM_Night_0m_1,0.010058154
Haptophyta,Prymnesiales,CN19_Buck4_SM_Night_0m_2,0.010774516
Haptophyta,Prymnesiales,CN19_Buck5_0m_1,0.276700793
Haptophyta,Prymnesiales,CN19_Buck5_0m_2,0.248921327
Haptophyta,Prymnesiales,CN19_Buck6_Dav_Night_0m_1,0.012367348
Haptophyta,Prymnesiales,CN19_Buck6_Dav_Night_0m_2,0.012927998
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_100m_1,0.053202756
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_100m_2,0.067089515
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_100m_3,0.000480692
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_27m_1,0.239977906
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_27m_2,0.017127497
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_5m_1,0.141004705
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dawn_5m_2,0.119258737
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_13m_1,0.013626331
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_13m_3,0.008765859
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_5m_1,0.015857531
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_5m_2,0.01725124
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_70m_1,0.004893603
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_70m_2,0.010933946
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Dusk_70m_3,0.009479849
Haptophyta,Prymnesiales,CN19_Nisk_Dav_Predusk_12m_1,0.218206158
Haptophyta,Prymnesiales,CN19_Nisk_Far_13m_1,0.016925727
Haptophyta,Prymnesiales,CN19_Nisk_Far_13m_2,0.013732608
Haptophyta,Prymnesiales,CN19_Nisk_Far_5m_1,0.010707731
Haptophyta,Prymnesiales,CN19_Nisk_Far_5m_2,0.01098385
Haptophyta,Prymnesiales,CN19_Nisk_Far_60m_1,0.035535358
Haptophyta,Prymnesiales,CN19_Nisk_Far_60m_2,0.041377245
Haptophyta,Prymnesiales,CN19_Nisk_Far_60m_3,0.0275441
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_100m_1,0.053000176
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_100m_2,0.048861168
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_100m_3,0.056092872
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_26m_1,0.285958591
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_26m_2,0.295366528
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_5m_1,0.211353412
Haptophyta,Prymnesiales,CN19_Nisk_MO_Dawn_5m_2,0.232299368
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_100m_1,0.035365908
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_100m_2,0.022712314
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_100m_3,0.033565627
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_5m_1,0.051601661
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_5m_2,0.059763646
Haptophyta,Prymnesiales,CN19_Nisk_MO_Night_7m_1,0.028948855
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_100m_1,0.106328371
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_100m_2,0.066989682
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_100m_3,0.059185895
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_45m_1,0.264108796
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_45m_2,0.281515436
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_5m_1,0.305803524
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dawn_5m_2,0.332727804
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_100m_1,0.026950152
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_100m_2,0.02542588
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_100m_3,0.017903303
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_28m_1,0.11469673
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_28m_2,0.16237641
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_5m_1,0.372594175
Haptophyta,Prymnesiales,CN19_Nisk_PB_Day_5m_2,0.365430906
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_10m_1,0.034017378
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_10m_2,0.031478659
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_5m_1,0.027011791
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_5m_2,0.029092579
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_70m_1,0.064638261
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_70m_2,0.03068579
Haptophyta,Prymnesiales,CN19_Nisk_PB_Dusk_70m_3,0.027920467
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_100m_2,0.031255579
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_100m_3,0.020554263
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_15m_1,0.011395344
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_15m_2,0.012779722
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_5m_1,0.019214151
Haptophyta,Prymnesiales,CN19_Nisk_PB_Night_5m_2,0.019294531
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_100m_1,0.0239921
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_100m_2,0.044973644
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_100m_3,0.019897608
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_10m_1,0.0411382
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_10m_2,0.051198644
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dawn_5m_1,0.062684802
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_10m_1,0.01836995
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_10m_2,0.013717314
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_5m_1,0.017099696
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_5m_2,0.026335771
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_75m_1,0.030210984
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_75m_2,0.019607455
Haptophyta,Prymnesiales,CN19_Nisk_PS_Dusk_75m_3,0.027627923
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_100m_1,0.022336251
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_100m_2,0.032637025
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_100m_3,0.028843189
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_11m_1,0.010409681
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_11m_2,0.010802603
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dawn_5m_1,0.019981477
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_100m_1,0.044422066
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_100m_2,0.043536813
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_100m_3,0.036662453
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_10m_1,0.003255483
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_10m_2,0.010804164
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_5m_1,0.003502811
Haptophyta,Prymnesiales,CN19_Nisk_SM_Day_5m_2,0.004403624
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_100m_1,0.040269358
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_100m_2,0.000183815
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_100m_3,0.060386715
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_50m_1,0.028624135
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_50m_2,0.028911645
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_5m_1,0.029591897
Haptophyta,Prymnesiales,CN19_Nisk_SM_Dusk_5m_2,0.017729976
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_100m_1,0.024609944
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_100m_2,0.027681502
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_100m_3,0.033621391
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_23m_1,0.051546792
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_23m_2,0.056002394
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_5m_1,0.051443887
Haptophyta,Prymnesiales,CN19_Nisk_SM_Night_5m_2,0.064788269
Haptophyta,Prymnesiales,Lasker18Sc122_17_D0057,0.059493807
Haptophyta,Prymnesiales,Lasker18Sc122_19_D0058,0.066319398
Haptophyta,Prymnesiales,Lasker18Sc122_3_D0052,0.013298618
Haptophyta,Prymnesiales,Lasker18Sc122_5_D0053,0.018685298
Haptophyta,Prymnesiales,Lasker18Sc123_17_D0068,0.009191589
Haptophyta,Prymnesiales,Lasker18Sc123_19_D0069,0.007563365
Haptophyta,Prymnesiales,Lasker18Sc123_3_D0063,0.014806454
Haptophyta,Prymnesiales,Lasker18Sc123_5_D0064,0.023087218
Haptophyta,Prymnesiales,Lasker18Sc124_17_D0078,0.080412792
Haptophyta,Prymnesiales,Lasker18Sc124_19_D0079,0.068363844
Haptophyta,Prymnesiales,Lasker18Sc124_3_D0073,0.008693968
Haptophyta,Prymnesiales,Lasker18Sc124_5_D0074,0.014336644
Haptophyta,Prymnesiales,Lasker18Sc126_17_D0090,0.014286111
Haptophyta,Prymnesiales,Lasker18Sc126_3_D0085,0.037298216
Haptophyta,Prymnesiales,Lasker18Sc126_5_D0086,0.014474358
Haptophyta,Prymnesiales,Lasker18Sc127_17_D0100,0.010566937
Haptophyta,Prymnesiales,Lasker18Sc127_19_D0101,0.011599006
Haptophyta,Prymnesiales,Lasker18Sc127_3_D0095,0.020886616
Haptophyta,Prymnesiales,Lasker18Sc127_5_D0096,0.043085537
Haptophyta,Prymnesiales,Lasker18Sc128_16_D0110,0.06305831
Haptophyta,Prymnesiales,Lasker18Sc128_19_D0111,0.055001764
Haptophyta,Prymnesiales,Lasker18Sc128_3_D0105,0.014905886
Haptophyta,Prymnesiales,Lasker18Sc128_7_D0107,0.010665221
Haptophyta,Prymnesiales,Lasker18Sc129_17_D0121,0.043883836
Haptophyta,Prymnesiales,Lasker18Sc129_19_D0122,0.056722128
Haptophyta,Prymnesiales,Lasker18Sc129_3_D0116,0.012399656
Haptophyta,Prymnesiales,Lasker18Sc129_5_D0117,0.020412539
Haptophyta,Prymnesiales,Lasker18Sc130_17_D0132,0.007111182
Haptophyta,Prymnesiales,Lasker18Sc130_19_D0133,0.005207526
Haptophyta,Prymnesiales,Lasker18Sc130_3_D0127,0.033460314
Haptophyta,Prymnesiales,Lasker18Sc130_5_D0128,0.027820896
Haptophyta,Prymnesiales,Lasker18Sc132_17_D0142,0.018108142
Haptophyta,Prymnesiales,Lasker18Sc132_19_D0143,0.030385261
Haptophyta,Prymnesiales,Lasker18Sc132_3_D0137,0.052932952
Haptophyta,Prymnesiales,Lasker18Sc132_5_D0138,0.043801358
Haptophyta,Prymnesiales,Lasker18Sc133_17_D0152,0.037016319
Haptophyta,Prymnesiales,Lasker18Sc133_19_D0153,0.047765851
Haptophyta,Prymnesiales,Lasker18Sc133_3_D0147,0.035006042
Haptophyta,Prymnesiales,Lasker18Sc133_5_D0148,0.019416122
Haptophyta,Prymnesiales,Lasker18Sc134_17_D0163,0.091227738
Haptophyta,Prymnesiales,Lasker18Sc134_19_D0164,0.107342091
Haptophyta,Prymnesiales,Lasker18Sc134_3_D0158,0.027883881
Haptophyta,Prymnesiales,Lasker18Sc134_5_D0159,0.035341211
Haptophyta,Prymnesiales,Lasker18Sc135_17_D0173,0.004672897
Haptophyta,Prymnesiales,Lasker18Sc135_19_D0174,0.004701424
Haptophyta,Prymnesiales,Lasker18Sc158_17_D0275,0.010473744
Haptophyta,Prymnesiales,Lasker18Sc158_19_D0276,0.008506888
Haptophyta,Prymnesiales,Lasker18Sc158_3_D0270,0.03003772
Haptophyta,Prymnesiales,Lasker18Sc158_5_D0271,0.027144408
Haptophyta,nan,CN18FESPkoa_SC24,0.001216458
Haptophyta,nan,CN18FESPkoa_SC26,0.001372021
Haptophyta,nan,CN18FESPkoa_SC29,0.000877473
Haptophyta,nan,CN18FESPkoa_SC30,0.000724944
Haptophyta,nan,CN18FESPkoa_SC31,0.000194354
Haptophyta,nan,CN18FESPkoa_SC32,0.000631034
Haptophyta,nan,CN18FESPkoa_SC34,0.000908449
Haptophyta,nan,CN18FESPkoa_SC35,0.001576932
Haptophyta,nan,CN18FESPkoa_SC37,0.000987917
Haptophyta,nan,CN18FESPkoa_SC40,0.001691857
Haptophyta,nan,CN18FESPkoa_SC41,0.002099044
Haptophyta,nan,CN18FESPkoa_SC43,0.000720929
Haptophyta,nan,CN18FESPkoa_SC44,0.000603938
Haptophyta,nan,CN18FESPkoa_SC46,0.000866927
Haptophyta,nan,CN18FESPkoa_SC47,0.001319725
Haptophyta,nan,CN18FESPkoa_SC49,0.007032499
Haptophyta,nan,CN18FESPkoa_SC52,0.001170275
Haptophyta,nan,CN18FESPkoa_SC53,0.000160557
Haptophyta,nan,CN18FESPkoa_SC55,0.00033741
Haptophyta,nan,CN18FESPkoa_SC56,0.000570885
Haptophyta,nan,CN18FESPkoa_SC57,0.0008229
Haptophyta,nan,CN18FESPkoa_SC58,0.000899281
Haptophyta,nan,CN18Fc12_8_eDNA,0.0020908
Haptophyta,nan,CN18Fc19_5_eDNA,0.000302176
Haptophyta,nan,CN18Fc21_6_eDNA,0.000128485
Haptophyta,nan,CN18Fc22_6_eDNA,0.000593472
Haptophyta,nan,CN18Fc24_6_eDNA,0.000338109
Haptophyta,nan,CN18Fc25_5_eDNA,0.000696217
Haptophyta,nan,CN18Fc27_4_eDNA,0.006278449
Haptophyta,nan,CN18Fc29_6_eDNA,6.59E-05
Haptophyta,nan,CN18Fc30_4_eDNA,0.000137874
Haptophyta,nan,CN18Fc32_4_eDNA,0.001277955
Haptophyta,nan,CN18Fc33_5_eDNA,0.000651163
Haptophyta,nan,CN18Fc35_5_eDNA,0.000596674
Haptophyta,nan,CN18Fc36_6_eDNA,0.000852619
Haptophyta,nan,CN18Fc38_5_eDNA,0.000278567
Haptophyta,nan,CN18Fc40_6_eDNA,0.003781995
Haptophyta,nan,CN18Fc41_6_eDNA,0.001104972
Haptophyta,nan,CN18Fc43_5_eDNA,0.000917993
Haptophyta,nan,CN18Fc44_8_eDNA,0.000358055
Haptophyta,nan,CN18Fc46_8_eDNA,0.001559333
Haptophyta,nan,CN18Fc47_6_eDNA,5.17E-05
Haptophyta,nan,CN18Fc49_6_eDNA,0.000200934
Haptophyta,nan,CN18Fc51_5_eDNA,0.000831463
Haptophyta,nan,CN18SESPkoa_SC36,0.001962533
Haptophyta,nan,CN18SESPkoa_SC37,0.002054155
Haptophyta,nan,CN18SESPkoa_SC39,0
Haptophyta,nan,CN18SESPkoa_SC40,0.000635526
Haptophyta,nan,CN18SESPkoa_SC41,0.00132582
Haptophyta,nan,CN18SESPkoa_SC44,0.000340599
Haptophyta,nan,CN18SESPkoa_SC45,0.003833737
Haptophyta,nan,CN18SESPkoa_SC47,0.000216521
Haptophyta,nan,CN18SESPkoa_SC49,0.002235982
Haptophyta,nan,CN18Sc09_2_eDNA,0.003338018
Haptophyta,nan,CN18Sc10_2_eDNA,0.002082249
Haptophyta,nan,CN18Sc14_2_eDNA,0.001131382
Haptophyta,nan,CN18Sc14_8_eDNA,0.001812826
Haptophyta,nan,CN18Sc15_2_eDNA,0.000945626
Haptophyta,nan,CN18Sc15_8_eDNA,0.001122965
Haptophyta,nan,CN18Sc18_2_eDNA,0.003604686
Haptophyta,nan,CN18Sc18_8_eDNA,0.001127184
Haptophyta,nan,CN18Sc27_2_eDNA,0
Haptophyta,nan,CN18Sc27_8_eDNA,0.000365319
Haptophyta,nan,CN19_Buck1_SN_0m_1,0.000132743
Haptophyta,nan,CN19_Buck1_SN_0m_2,0.000147115
